"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1524269469374,1.816,0.98,"Pipistrellus pygmaeus",0.965,"Nyctalus leisleri",0.034,"Plecotus auritus",0.001,2018-04-21 01:11:09,2018-04-21
1524269469374,2.15,0.991,"Pipistrellus pygmaeus",0.997,"Nyctalus leisleri",0.003,"Plecotus auritus",0,2018-04-21 01:11:09,2018-04-21
1524269469374,1.988,1,"Pipistrellus pygmaeus",0.96,"Nyctalus leisleri",0.04,"Plecotus auritus",0,2018-04-21 01:11:09,2018-04-21
1524314365657,2.161,0.974,"Nyctalus leisleri",1,"Pipistrellus pipistrellus",0,"Nyctalus noctula",0,2018-04-21 13:39:25,2018-04-21
1524323687198,1.105,0.959,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-04-21 16:14:47,2018-04-21
1524326556975,2.435,0.985,"Pipistrellus nathusii",0.987,"Pipistrellus pipistrellus",0.012,"Nyctalus leisleri",0.001,2018-04-21 17:02:36,2018-04-21
1524341979907,2.871,0.992,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2018-04-21 21:19:39,2018-04-21
1524341979907,2.98,0.957,"Pipistrellus pipistrellus",0.898,"Pipistrellus nathusii",0.102,"Nyctalus leisleri",0,2018-04-21 21:19:39,2018-04-21
1524348053816,0.976,0.994,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-21 23:00:53,2018-04-21
1524348053816,2.608,1,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Nyctalus leisleri",0,2018-04-21 23:00:53,2018-04-21
1524348053816,2.305,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-21 23:00:53,2018-04-21
1524348053816,2.392,0.999,"Pipistrellus pygmaeus",0.999,"Nyctalus leisleri",0.001,"Myotis brandtii",0,2018-04-21 23:00:53,2018-04-21
1524348053816,2.78,0.96,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Nyctalus leisleri",0,2018-04-21 23:00:53,2018-04-21
1524348053816,2.693,0.965,"Pipistrellus pygmaeus",0.994,"Myotis brandtii",0.005,"Plecotus auritus",0.001,2018-04-21 23:00:53,2018-04-21
1524348053816,2.871,0.996,"Plecotus auritus",0.752,"Pipistrellus pygmaeus",0.247,"Myotis brandtii",0,2018-04-21 23:00:53,2018-04-21
1524350183612,0.07,0.99,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:36:23,2018-04-21
1524350183612,0.362,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,0.162,0.995,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,0.453,0.996,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:36:23,2018-04-21
1524350183612,0.55,0.993,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,1.035,0.958,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,0.84,0.999,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,0.949,0.998,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,1.423,0.995,"Pipistrellus nathusii",0.526,"Pipistrellus pipistrellus",0.474,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,1.217,0.997,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2018-04-21 23:36:23,2018-04-21
1524350183612,1.32,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:36:23,2018-04-21
1524350183612,1.519,0.982,"Pipistrellus pipistrellus",0.529,"Pipistrellus nathusii",0.471,"Pipistrellus pygmaeus",0,2018-04-21 23:36:23,2018-04-21
1524350183612,2.424,1,"Pipistrellus pipistrellus",0.987,"Pipistrellus nathusii",0.013,"Nyctalus leisleri",0,2018-04-21 23:36:23,2018-04-21
1524350183612,2.543,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:36:23,2018-04-21
1524350183612,2.763,0.992,"Pipistrellus pipistrellus",0.984,"Pipistrellus nathusii",0.016,"Myotis daubentonii",0,2018-04-21 23:36:23,2018-04-21
1524350183612,2.85,0.976,"Pipistrellus pipistrellus",0.996,"Pipistrellus nathusii",0.004,"Myotis daubentonii",0,2018-04-21 23:36:23,2018-04-21
1524350183612,2.677,0.997,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-04-21 23:36:23,2018-04-21
1524350634514,2.204,0.997,"Pipistrellus pygmaeus",0.988,"Nyctalus leisleri",0.012,"Plecotus auritus",0,2018-04-21 23:43:54,2018-04-21
1524350634514,2.44,0.968,"Pipistrellus pygmaeus",0.861,"Nyctalus leisleri",0.139,"Plecotus auritus",0,2018-04-21 23:43:54,2018-04-21
1524351158051,0.399,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:52:38,2018-04-21
1524351158051,1.513,0.992,"Pipistrellus nathusii",0.552,"Pipistrellus pipistrellus",0.448,"Myotis daubentonii",0,2018-04-21 23:52:38,2018-04-21
1524351158051,1.762,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:52:38,2018-04-21
1524351158051,1.605,0.999,"Pipistrellus pipistrellus",0.89,"Pipistrellus nathusii",0.11,"Pipistrellus pygmaeus",0,2018-04-21 23:52:38,2018-04-21
1524351158051,1.859,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-21 23:52:38,2018-04-21
1524351158051,2.209,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-04-21 23:52:38,2018-04-21
1524351158051,2.009,0.993,"Pipistrellus pipistrellus",0.996,"Pipistrellus nathusii",0.004,"Nyctalus leisleri",0,2018-04-21 23:52:38,2018-04-21
1524351158051,2.311,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-21 23:52:38,2018-04-21
1524351158051,2.484,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-21 23:52:38,2018-04-21
1524351158051,2.581,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-21 23:52:38,2018-04-21
