"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1521184096089,2.644,0.982,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2018-03-16 07:08:16,2018-03-16
1521184889785,2.882,0.951,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-16 07:21:29,2018-03-16
1521184970917,1.74,0.952,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521184970917,1.778,0.979,"Pipistrellus pipistrellus",0.984,"Pipistrellus nathusii",0.016,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.042,0.981,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.117,0.973,"Pipistrellus pipistrellus",0.686,"Nyctalus leisleri",0.236,"Pipistrellus pygmaeus",0.072,2018-03-16 07:22:50,2018-03-16
1521184970917,2.08,0.98,"Pipistrellus pipistrellus",0.998,"Pipistrellus nathusii",0.002,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.608,0.958,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.376,0.975,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.3,0.979,"Pipistrellus pipistrellus",0.963,"Pipistrellus nathusii",0.037,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.947,0.99,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-16 07:22:50,2018-03-16
1521184970917,2.677,0.952,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-16 07:22:50,2018-03-16
1521187712695,1.719,0.993,"Pipistrellus pipistrellus",0.864,"Pipistrellus nathusii",0.136,"Nyctalus leisleri",0,2018-03-16 08:08:32,2018-03-16
1521188037447,1.551,0.967,"Pipistrellus pipistrellus",0.989,"Pipistrellus nathusii",0.011,"Nyctalus leisleri",0,2018-03-16 08:13:57,2018-03-16
1521189164958,0.092,0.991,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-03-16 08:32:44,2018-03-16
1521226674480,1.062,0.992,"Pipistrellus nathusii",0.914,"Pipistrellus pipistrellus",0.081,"Pipistrellus pygmaeus",0.004,2018-03-16 18:57:54,2018-03-16
1521226674480,1.095,0.985,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Nyctalus leisleri",0,2018-03-16 18:57:54,2018-03-16
1521226674480,1.396,0.959,"Pipistrellus pygmaeus",0.762,"Pipistrellus nathusii",0.222,"Pipistrellus pipistrellus",0.016,2018-03-16 18:57:54,2018-03-16
1521226674480,1.428,0.957,"Nyctalus leisleri",0.985,"Pipistrellus pipistrellus",0.01,"Pipistrellus pygmaeus",0.005,2018-03-16 18:57:54,2018-03-16
1521226674480,1.228,0.995,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-16 18:57:54,2018-03-16
1521226674480,1.757,0.969,"Pipistrellus pipistrellus",0.571,"Pipistrellus nathusii",0.429,"Pipistrellus pygmaeus",0,2018-03-16 18:57:54,2018-03-16
1521226674480,1.632,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-16 18:57:54,2018-03-16
1521226674480,2.247,1,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-16 18:57:54,2018-03-16
1521226674480,2.592,0.992,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-16 18:57:54,2018-03-16
1521226674480,2.278,0.981,"Pipistrellus pipistrellus",0.969,"Pipistrellus nathusii",0.025,"Nyctalus leisleri",0.005,2018-03-16 18:57:54,2018-03-16
1521226674480,2.321,0.981,"Pipistrellus nathusii",0.631,"Pipistrellus pygmaeus",0.33,"Nyctalus leisleri",0.036,2018-03-16 18:57:54,2018-03-16
1521226674480,2.451,0.956,"Pipistrellus pipistrellus",0.518,"Nyctalus leisleri",0.477,"Pipistrellus nathusii",0.005,2018-03-16 18:57:54,2018-03-16
1521228217597,2.43,0.979,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Pipistrellus nathusii",0,2018-03-16 19:23:37,2018-03-16
1521228217597,2.785,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-16 19:23:37,2018-03-16
