"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1525896995181,2.576,0.989,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2018-05-09 21:16:35,2018-05-09
1525896995181,2.397,0.986,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:16:35,2018-05-09
1525896995181,2.742,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:16:35,2018-05-09
1525896995181,2.931,0.993,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:16:35,2018-05-09
1525897085350,0.238,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,0.701,1,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,0.399,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,0.561,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:18:05,2018-05-09
1525897085350,0.485,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,0.636,0.999,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,1.854,0.999,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.036,0.997,"Pipistrellus pipistrellus",0.984,"Pipistrellus nathusii",0.016,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.231,0.989,"Pipistrellus pipistrellus",0.974,"Pipistrellus nathusii",0.026,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,1.939,0.988,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.134,0.961,"Pipistrellus pipistrellus",0.997,"Pipistrellus nathusii",0.003,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.338,0.97,"Pipistrellus pipistrellus",0.967,"Pipistrellus nathusii",0.032,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.603,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.538,0.989,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.839,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.661,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.725,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897085350,2.915,0.985,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:18:05,2018-05-09
1525897771338,1.767,0.981,"Pipistrellus pipistrellus",0.774,"Pipistrellus nathusii",0.226,"Nyctalus leisleri",0,2018-05-09 21:29:31,2018-05-09
1525897771338,2.144,0.962,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:29:31,2018-05-09
1525898159186,0.038,0.985,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:35:59,2018-05-09
1525898195379,2.155,0.988,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:36:35,2018-05-09
1525898195379,2.435,0.993,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-05-09 21:36:35,2018-05-09
1525898195379,2.527,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:36:35,2018-05-09
1525898195379,2.619,0.992,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-05-09 21:36:35,2018-05-09
1525898330705,2.682,0.967,"Pipistrellus pipistrellus",0.975,"Pipistrellus nathusii",0.025,"Pipistrellus pygmaeus",0,2018-05-09 21:38:50,2018-05-09
1525898393869,0.086,0.991,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-05-09 21:39:53,2018-05-09
1525898393869,0.292,0.976,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:39:53,2018-05-09
1525898393869,0.512,0.965,"Pipistrellus pipistrellus",0.991,"Pipistrellus nathusii",0.009,"Pipistrellus pygmaeus",0,2018-05-09 21:39:53,2018-05-09
1525898393869,0.409,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:39:53,2018-05-09
1525898393869,0.718,0.993,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:39:53,2018-05-09
1525898393869,0.927,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:39:53,2018-05-09
1525898393869,1.03,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-05-09 21:39:53,2018-05-09
1525898818088,2.893,0.968,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2018-05-09 21:46:58,2018-05-09
1525898854163,0.997,0.973,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2018-05-09 21:47:34,2018-05-09
1525898854163,1.342,0.955,"Pipistrellus pipistrellus",0.899,"Pipistrellus nathusii",0.101,"Pipistrellus pygmaeus",0,2018-05-09 21:47:34,2018-05-09
1525898854163,1.25,0.995,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:47:34,2018-05-09
1525898854163,2.123,0.995,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 21:47:34,2018-05-09
1525899206403,2.182,0.992,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:53:26,2018-05-09
1525899206403,2.608,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:53:26,2018-05-09
1525899206403,2.801,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:53:26,2018-05-09
1525899206403,2.925,0.994,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-05-09 21:53:26,2018-05-09
1525899504432,2.893,0.963,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-05-09 21:58:24,2018-05-09
1525899504432,2.974,0.975,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-05-09 21:58:24,2018-05-09
1525902203117,0.254,0.993,"Pipistrellus pipistrellus",0.966,"Pipistrellus nathusii",0.034,"Pipistrellus pygmaeus",0,2018-05-09 22:43:23,2018-05-09
1525902203117,0.781,0.981,"Pipistrellus pipistrellus",0.98,"Pipistrellus nathusii",0.02,"Nyctalus leisleri",0,2018-05-09 22:43:23,2018-05-09
1525902203117,1.234,0.969,"Pipistrellus nathusii",0.721,"Pipistrellus pipistrellus",0.279,"Pipistrellus pygmaeus",0,2018-05-09 22:43:23,2018-05-09
1525902356734,0.146,0.974,"Pipistrellus pipistrellus",0.986,"Pipistrellus nathusii",0.014,"Myotis daubentonii",0,2018-05-09 22:45:56,2018-05-09
1525902356734,0.314,0.968,"Pipistrellus pipistrellus",0.667,"Pipistrellus nathusii",0.327,"Myotis daubentonii",0.005,2018-05-09 22:45:56,2018-05-09
1525902356734,0.038,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-09 22:45:56,2018-05-09
