timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1520581876175,2.521,0.96,Nyctalus noctula,0.965,Nyctalus leisleri,0.035,Pipistrellus pipistrellus,0.0
1520581876175,2.586,0.957,Nyctalus noctula,0.978,Nyctalus leisleri,0.022,Pipistrellus pipistrellus,0.0
1520581885201,1.068,0.97,Nyctalus noctula,0.962,Nyctalus leisleri,0.038,Pipistrellus pipistrellus,0.0
1520581885201,1.158,0.953,Nyctalus noctula,0.995,Nyctalus leisleri,0.005,Pipistrellus pipistrellus,0.0
1520581885201,1.255,0.97,Nyctalus noctula,0.992,Nyctalus leisleri,0.008,Pipistrellus pipistrellus,0.0
1520584474218,1.122,0.963,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1520584474218,1.04,0.962,Nyctalus noctula,0.998,Nyctalus leisleri,0.002,Pipistrellus pipistrellus,0.0
1520584474218,1.196,0.97,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1520584474218,1.277,0.979,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1520584546343,2.613,0.969,Nyctalus noctula,0.988,Nyctalus leisleri,0.011,Pipistrellus pygmaeus,0.001
1520663751737,2.258,0.952,Nyctalus noctula,0.608,Nyctalus leisleri,0.392,Pipistrellus pipistrellus,0.0
1520747982185,1.32,0.97,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1520755668720,1.827,0.986,Nyctalus noctula,0.99,Nyctalus leisleri,0.01,Pipistrellus pipistrellus,0.0
1520760062529,0.712,0.962,Nyctalus leisleri,0.999,Nyctalus noctula,0.001,Pipistrellus pipistrellus,0.0
1520865433153,1.508,0.968,Nyctalus leisleri,0.953,Nyctalus noctula,0.041,Pipistrellus nathusii,0.003
1520935228640,1.838,0.962,Nyctalus noctula,0.995,Pipistrellus pipistrellus,0.003,Nyctalus leisleri,0.003
1520935228640,2.123,0.971,Nyctalus noctula,0.998,Nyctalus leisleri,0.002,Pipistrellus pipistrellus,0.0
1520935228640,2.242,0.958,Nyctalus noctula,0.985,Nyctalus leisleri,0.015,Pipistrellus pipistrellus,0.0
1520935228640,2.348,0.963,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1520935228640,2.408,0.961,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1520935228640,2.294,0.964,Nyctalus noctula,0.994,Nyctalus leisleri,0.006,Pipistrellus pipistrellus,0.0
1521021108880,2.053,0.958,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1521021108880,2.139,0.999,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1521061264225,0.636,0.966,Pipistrellus pipistrellus,0.841,Pipistrellus nathusii,0.159,Nyctalus leisleri,0.0
1521113681964,1.488,0.958,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1521114114959,0.103,0.964,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pipistrellus,0.0
1521643180374,0.243,0.999,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1521643180374,2.009,0.987,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1521797026447,0.276,0.962,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1522067837774,1.794,0.959,Nyctalus noctula,0.982,Nyctalus leisleri,0.018,Pipistrellus pipistrellus,0.0
1522093067956,0.786,0.978,Nyctalus leisleri,0.909,Pipistrellus nathusii,0.091,Pipistrellus pipistrellus,0.0
1522143714744,0.663,0.96,Nyctalus noctula,0.993,Nyctalus leisleri,0.007,Pipistrellus pipistrellus,0.0
1522203335452,2.559,0.982,Pipistrellus pipistrellus,0.96,Nyctalus leisleri,0.039,Pipistrellus nathusii,0.001
1522203335452,2.467,0.972,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1522307627715,0.151,0.984,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pygmaeus,0.0
1522307627715,0.07,0.972,Nyctalus noctula,0.928,Nyctalus leisleri,0.072,Pipistrellus pygmaeus,0.0
1522307898335,2.231,0.962,Nyctalus noctula,0.996,Nyctalus leisleri,0.004,Pipistrellus pipistrellus,0.0
1522400318874,0.232,0.99,Nyctalus noctula,0.996,Nyctalus leisleri,0.004,Pipistrellus pygmaeus,0.0
1522400318874,0.173,0.985,Nyctalus noctula,0.983,Nyctalus leisleri,0.017,Pipistrellus pipistrellus,0.0
1522400318874,0.114,0.991,Nyctalus noctula,0.996,Nyctalus leisleri,0.004,Pipistrellus pipistrellus,0.0
1522679058498,0.604,0.959,Nyctalus noctula,0.614,Nyctalus leisleri,0.381,Pipistrellus pipistrellus,0.004
1522713834354,0.054,0.995,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1522713834354,0.33,0.963,Pipistrellus pipistrellus,0.972,Pipistrellus nathusii,0.023,Nyctalus leisleri,0.006
1522713834354,0.674,0.997,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Myotis daubentonii,0.0
1522713834354,1.912,0.976,Pipistrellus pipistrellus,0.996,Pipistrellus nathusii,0.003,Nyctalus leisleri,0.001
1522939887430,2.188,0.956,Nyctalus leisleri,1.0,Nyctalus noctula,0.0,Pipistrellus pipistrellus,0.0
1523044300441,1.832,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1523044300441,2.231,0.992,Pipistrellus pygmaeus,0.914,Nyctalus leisleri,0.086,Myotis brandtii,0.0
1523044300441,1.923,0.969,Nyctalus leisleri,0.959,Pipistrellus pygmaeus,0.041,Plecotus auritus,0.0
1523044300441,2.031,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1523044300441,2.494,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044300441,2.644,1.0,Pipistrellus pygmaeus,0.999,Nyctalus leisleri,0.001,Plecotus auritus,0.0
1523044309453,0.523,0.988,Pipistrellus pygmaeus,0.998,Nyctalus leisleri,0.002,Myotis brandtii,0.0
1523044309453,1.019,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044309453,0.776,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044309453,1.39,0.982,Plecotus auritus,0.459,Nyctalus leisleri,0.449,Pipistrellus pygmaeus,0.073
1523044309453,1.488,0.989,Pipistrellus pygmaeus,0.936,Nyctalus leisleri,0.064,Myotis brandtii,0.0
1523044309453,1.169,0.994,Pipistrellus pygmaeus,0.709,Nyctalus leisleri,0.291,Plecotus auritus,0.0
1523044309453,1.245,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044309453,1.735,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1523044309453,1.567,0.987,Pipistrellus pygmaeus,0.997,Nyctalus leisleri,0.003,Plecotus auritus,0.0
1523044309453,1.923,0.993,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044309453,2.284,0.993,Pipistrellus pygmaeus,0.981,Nyctalus leisleri,0.019,Plecotus auritus,0.0
1523044309453,2.624,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044309453,2.376,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1523044309453,2.974,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1523044309453,2.877,1.0,Nyctalus leisleri,0.755,Pipistrellus pygmaeus,0.245,Myotis brandtii,0.0
1523350475281,0.146,0.959,Nyctalus noctula,0.999,Pipistrellus pygmaeus,0.001,Nyctalus leisleri,0.0
1523513854370,1.719,0.955,Nyctalus noctula,0.897,Nyctalus leisleri,0.103,Pipistrellus pipistrellus,0.0
1523608946480,0.626,0.995,Plecotus auritus,0.452,Nyctalus noctula,0.18,Pipistrellus pipistrellus,0.09
1523692753948,1.315,0.99,Nyctalus leisleri,0.499,Nyctalus noctula,0.19,Pipistrellus pipistrellus,0.163
1523713177016,2.576,0.954,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1523727958724,0.168,0.99,Pipistrellus pipistrellus,0.938,Pipistrellus nathusii,0.062,Nyctalus leisleri,0.0
1523739662271,0.986,0.962,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pipistrellus,0.0
1523876033034,0.373,0.951,Nyctalus noctula,0.997,Nyctalus leisleri,0.003,Pipistrellus pipistrellus,0.0
1523887756666,0.13,0.969,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1523887756666,0.005,0.965,Pipistrellus nathusii,0.99,Pipistrellus pipistrellus,0.009,Nyctalus leisleri,0.001
1523909885403,0.324,0.975,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1524104106566,0.518,0.989,Nyctalus leisleri,0.681,Pipistrellus nathusii,0.315,Plecotus auritus,0.003
1524109367492,2.559,0.969,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524109367492,2.5,0.985,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524109367492,2.613,0.969,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pygmaeus,0.0
1524109367492,2.785,0.978,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524109367492,2.725,0.968,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524109367492,2.666,0.976,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524109367492,2.963,0.964,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524142144409,1.19,0.997,Pipistrellus nathusii,0.996,Pipistrellus pipistrellus,0.004,Nyctalus leisleri,0.001
1524151088045,2.527,0.976,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524175066221,0.916,0.995,Pipistrellus nathusii,0.986,Pipistrellus pipistrellus,0.012,Pipistrellus pygmaeus,0.001
1524175066221,1.127,0.999,Pipistrellus nathusii,0.947,Pipistrellus pipistrellus,0.051,Nyctalus leisleri,0.002
1524175066221,1.019,0.966,Pipistrellus nathusii,0.931,Pipistrellus pipistrellus,0.058,Nyctalus leisleri,0.006
1524175066221,1.201,1.0,Pipistrellus nathusii,0.674,Pipistrellus pipistrellus,0.324,Nyctalus leisleri,0.001
1524175066221,2.565,0.985,Pipistrellus nathusii,0.695,Pipistrellus pipistrellus,0.299,Nyctalus leisleri,0.006
1524199962645,0.195,0.971,Nyctalus noctula,0.993,Nyctalus leisleri,0.006,Pipistrellus pipistrellus,0.0
1524234030514,1.524,0.962,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1524259002320,1.185,0.998,Pipistrellus pipistrellus,0.854,Pipistrellus nathusii,0.146,Nyctalus leisleri,0.0
1524259002320,1.578,0.98,Pipistrellus pipistrellus,0.886,Pipistrellus nathusii,0.114,Nyctalus leisleri,0.0
1524259002320,2.182,0.989,Pipistrellus pipistrellus,0.979,Pipistrellus nathusii,0.02,Myotis daubentonii,0.0
1524259002320,2.381,0.995,Pipistrellus pipistrellus,0.997,Pipistrellus nathusii,0.003,Nyctalus leisleri,0.0
1524259002320,2.866,0.999,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1524295784109,0.577,0.999,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1524295784109,0.932,0.979,Pipistrellus pipistrellus,0.808,Pipistrellus nathusii,0.192,Nyctalus leisleri,0.0
1524311776345,1.353,0.997,Pipistrellus nathusii,0.567,Pipistrellus pipistrellus,0.432,Nyctalus leisleri,0.001
1524456027394,2.758,0.956,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524467875642,2.796,0.97,Pipistrellus nathusii,0.999,Nyctalus leisleri,0.001,Myotis brandtii,0.0
1524659188657,2.925,0.967,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524659188657,2.812,0.958,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1524970179714,2.828,0.982,Nyctalus leisleri,1.0,Nyctalus noctula,0.0,Pipistrellus nathusii,0.0
1524970197774,2.736,0.956,Nyctalus noctula,0.541,Nyctalus leisleri,0.458,Pipistrellus pygmaeus,0.0
1524970197774,2.666,0.958,Nyctalus noctula,0.788,Nyctalus leisleri,0.209,Pipistrellus pipistrellus,0.002
1524970197774,2.807,0.953,Nyctalus leisleri,0.949,Nyctalus noctula,0.048,Pipistrellus pipistrellus,0.002
1524970224858,2.446,0.975,Nyctalus leisleri,0.967,Nyctalus noctula,0.033,Pipistrellus pipistrellus,0.0
1524970224858,2.262,0.961,Nyctalus leisleri,0.984,Pipistrellus nathusii,0.015,Nyctalus noctula,0.0
1524970224858,2.635,0.981,Nyctalus leisleri,1.0,Nyctalus noctula,0.0,Pipistrellus pipistrellus,0.0
1524970468817,2.592,0.988,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524970468817,2.78,0.953,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524970631225,0.146,0.977,Nyctalus leisleri,0.915,Nyctalus noctula,0.084,Pipistrellus pipistrellus,0.001
1524970631225,0.216,0.976,Nyctalus leisleri,0.897,Nyctalus noctula,0.103,Pipistrellus pipistrellus,0.001
1524970685353,1.105,0.989,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524970685353,1.288,0.979,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1524970712390,1.105,0.966,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1525151775383,2.047,0.954,Nyctalus leisleri,0.863,Nyctalus noctula,0.137,Pipistrellus pipistrellus,0.0
1525332305174,1.122,0.968,Nyctalus leisleri,1.0,Pipistrellus nathusii,0.0,Pipistrellus pipistrellus,0.0
1525332494863,0.335,0.968,Nyctalus noctula,0.978,Nyctalus leisleri,0.022,Pipistrellus pipistrellus,0.0
1525332494863,0.739,0.951,Nyctalus noctula,0.988,Nyctalus leisleri,0.012,Pipistrellus pipistrellus,0.0
1525332494863,0.68,0.958,Nyctalus noctula,0.995,Nyctalus leisleri,0.005,Pipistrellus pipistrellus,0.0
1525332494863,0.857,0.967,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pipistrellus,0.0
1525333325193,0.588,0.985,Nyctalus leisleri,0.999,Pipistrellus nathusii,0.001,Myotis brandtii,0.0
1525401901742,0.281,0.996,Nyctalus noctula,0.855,Nyctalus leisleri,0.134,Pipistrellus nathusii,0.01
1525419178807,1.993,0.986,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525521605108,2.22,0.951,Nyctalus noctula,0.909,Pipistrellus pipistrellus,0.043,Nyctalus leisleri,0.041
1525521605108,2.026,0.965,Nyctalus leisleri,0.745,Nyctalus noctula,0.255,Pipistrellus pipistrellus,0.0
1525521605108,2.494,0.991,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1525553215582,1.805,0.984,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1525553215582,2.348,0.997,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Nyctalus noctula,0.0
1525553215582,2.753,0.95,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1525559461696,2.188,0.961,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1525664181199,2.603,0.995,Nyctalus leisleri,0.685,Nyctalus noctula,0.315,Pipistrellus pipistrellus,0.0
1525664181199,2.338,0.969,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Nyctalus noctula,0.0
1525664181199,2.43,0.976,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pygmaeus,0.0
1525664181199,2.516,0.991,Nyctalus noctula,0.932,Nyctalus leisleri,0.068,Pipistrellus pipistrellus,0.0
1525664181199,2.774,0.996,Nyctalus leisleri,0.957,Nyctalus noctula,0.043,Pipistrellus pipistrellus,0.0
1525664181199,2.688,0.994,Nyctalus leisleri,0.996,Nyctalus noctula,0.003,Pipistrellus pipistrellus,0.0
1525664190209,2.758,0.955,Nyctalus noctula,0.99,Nyctalus leisleri,0.01,Pipistrellus pygmaeus,0.0
1525669317518,0.447,0.976,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1525669317518,0.534,0.962,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1525669317518,0.786,0.95,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1525702625866,0.442,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525702625866,1.299,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525702625866,1.611,0.988,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525702625866,1.638,0.994,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525702625866,2.247,0.998,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525702625866,2.603,0.997,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1525702625866,2.267,0.996,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1525711118222,1.024,0.978,Nyctalus noctula,0.987,Nyctalus leisleri,0.013,Pipistrellus pygmaeus,0.0
1525785949163,1.567,0.984,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Nyctalus noctula,0.0
