timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1520528331005,2.182,0.98,Nyctalus leisleri,0.785,Pipistrellus pipistrellus,0.215,Nyctalus noctula,0.0
1520543380346,2.128,0.969,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1520707643906,2.931,0.994,Pipistrellus pygmaeus,0.994,Nyctalus leisleri,0.006,Plecotus auritus,0.0
1520718543089,0.658,0.955,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1520849841822,2.117,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1520892579379,1.04,0.997,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1520892579379,1.326,0.972,Pipistrellus pipistrellus,0.882,Nyctalus leisleri,0.051,Pipistrellus nathusii,0.04
1520892579379,1.131,0.966,Pipistrellus nathusii,0.618,Pipistrellus pipistrellus,0.381,Nyctalus leisleri,0.001
1520892579379,1.18,0.986,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1520892579379,1.423,0.959,Pipistrellus pygmaeus,0.903,Nyctalus leisleri,0.076,Pipistrellus pipistrellus,0.015
1520892579379,1.886,0.984,Pipistrellus nathusii,0.953,Nyctalus leisleri,0.047,Pipistrellus pipistrellus,0.0
1520892579379,1.513,0.979,Pipistrellus nathusii,0.826,Pipistrellus pipistrellus,0.174,Nyctalus leisleri,0.0
1520892579379,1.611,0.988,Pipistrellus nathusii,0.914,Pipistrellus pipistrellus,0.086,Nyctalus leisleri,0.0
1520892579379,1.746,0.99,Nyctalus leisleri,0.771,Pipistrellus pipistrellus,0.228,Pipistrellus nathusii,0.001
1520892579379,2.63,1.0,Pipistrellus pipistrellus,0.924,Nyctalus leisleri,0.076,Pipistrellus nathusii,0.0
1520892579379,2.451,0.991,Pipistrellus pipistrellus,0.781,Pipistrellus nathusii,0.209,Nyctalus leisleri,0.01
1520892579379,2.834,0.988,Pipistrellus nathusii,0.996,Pipistrellus pipistrellus,0.002,Nyctalus leisleri,0.001
1520892579379,2.78,0.963,Pipistrellus pygmaeus,0.996,Pipistrellus pipistrellus,0.003,Pipistrellus nathusii,0.001
1520917166312,2.063,0.997,Pipistrellus nathusii,0.969,Pipistrellus pipistrellus,0.027,Nyctalus leisleri,0.004
1520917166312,2.457,0.961,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1520937402019,1.849,0.962,Pipistrellus pipistrellus,0.997,Pipistrellus nathusii,0.003,Nyctalus leisleri,0.0
1520937402019,2.311,0.992,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1520954166358,2.974,0.958,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1520982558333,2.085,0.994,Pipistrellus pipistrellus,0.871,Pipistrellus nathusii,0.129,Nyctalus leisleri,0.0
1521011366957,2.974,0.973,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1521012801577,0.808,0.977,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1521016789718,0.388,0.995,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1521016789718,1.363,0.959,Pipistrellus pipistrellus,0.981,Pipistrellus nathusii,0.019,Nyctalus leisleri,0.0
1521026451831,1.142,0.982,Pipistrellus pipistrellus,0.782,Pipistrellus nathusii,0.217,Nyctalus leisleri,0.0
1521040879745,2.644,0.976,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1521045707098,2.619,0.974,Pipistrellus nathusii,0.993,Pipistrellus pipistrellus,0.007,Nyctalus leisleri,0.0
1521052636654,0.496,0.977,Pipistrellus pipistrellus,0.525,Pipistrellus nathusii,0.473,Nyctalus leisleri,0.002
1521052636654,0.954,0.999,Pipistrellus nathusii,0.997,Pipistrellus pipistrellus,0.002,Nyctalus leisleri,0.001
1521052636654,1.147,0.985,Pipistrellus nathusii,0.999,Pipistrellus pipistrellus,0.001,Nyctalus leisleri,0.0
1521054964895,2.527,0.984,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1521055289837,1.223,0.991,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1521137342785,0.911,0.977,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
