"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1523011670354,2.316,0.99,"Nyctalus leisleri",0.987,"Myotis brandtii",0.013,"Pipistrellus pygmaeus",0,2018-04-06 11:47:50,2018-04-06
1523011670354,2.866,0.972,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-06 11:47:50,2018-04-06
1523011670354,2.953,0.964,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-06 11:47:50,2018-04-06
1523021874676,2.262,0.983,"Nyctalus leisleri",0.519,"Nyctalus noctula",0.481,"Pipistrellus pipistrellus",0,2018-04-06 14:37:54,2018-04-06
1523035309413,0.065,0.964,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2018-04-06 18:21:49,2018-04-06
1523035309413,0.868,0.965,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Nyctalus noctula",0,2018-04-06 18:21:49,2018-04-06
1523035309413,1.158,0.977,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2018-04-06 18:21:49,2018-04-06
1523042626275,2.112,0.976,"Pipistrellus pipistrellus",0.876,"Pipistrellus nathusii",0.124,"Pipistrellus pygmaeus",0,2018-04-06 20:23:46,2018-04-06
1523042626275,2.327,0.984,"Pipistrellus pipistrellus",0.927,"Pipistrellus nathusii",0.073,"Nyctalus leisleri",0,2018-04-06 20:23:46,2018-04-06
1523042662361,1.013,0.974,"Pipistrellus pipistrellus",0.949,"Pipistrellus nathusii",0.051,"Nyctalus leisleri",0,2018-04-06 20:24:22,2018-04-06
1523043050135,1.32,0.958,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-06 20:30:50,2018-04-06
1523045035150,1.735,0.961,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-06 21:03:55,2018-04-06
1523045197600,0.205,0.999,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Pipistrellus nathusii",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.038,0.984,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.119,1,"Pipistrellus pipistrellus",1,"Myotis daubentonii",0,"Pipistrellus nathusii",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.308,0.977,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Nyctalus leisleri",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.577,1,"Pipistrellus pipistrellus",0.999,"Myotis daubentonii",0.001,"Pipistrellus pygmaeus",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.491,0.993,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.685,0.994,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.382,1,"Pipistrellus pipistrellus",0.999,"Myotis daubentonii",0.001,"Pipistrellus pygmaeus",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.954,0.976,"Pipistrellus pipistrellus",1,"Myotis daubentonii",0,"Pipistrellus nathusii",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.862,0.996,"Pipistrellus pipistrellus",0.999,"Myotis daubentonii",0.001,"Pipistrellus nathusii",0,2018-04-06 21:06:37,2018-04-06
1523045197600,0.77,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:37,2018-04-06
1523045197600,1.212,0.96,"Pipistrellus pipistrellus",0.994,"Pipistrellus nathusii",0.006,"Myotis daubentonii",0,2018-04-06 21:06:37,2018-04-06
1523045206622,0.189,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.086,0.99,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.297,0.996,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.691,0.99,"Pipistrellus pipistrellus",0.973,"Pipistrellus nathusii",0.027,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.399,1,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.593,0.983,"Pipistrellus pipistrellus",0.986,"Pipistrellus nathusii",0.012,"Nyctalus leisleri",0.002,2018-04-06 21:06:46,2018-04-06
1523045206622,0.501,0.992,"Pipistrellus pipistrellus",0.979,"Pipistrellus nathusii",0.021,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.062,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.97,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.781,1,"Pipistrellus pipistrellus",0.893,"Pipistrellus nathusii",0.107,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,0.873,0.982,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.369,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.461,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.163,1,"Pipistrellus pipistrellus",1,"Myotis daubentonii",0,"Pipistrellus pygmaeus",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.266,1,"Pipistrellus pipistrellus",1,"Myotis daubentonii",0,"Pipistrellus pygmaeus",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.643,1,"Pipistrellus pipistrellus",1,"Myotis daubentonii",0,"Pipistrellus pygmaeus",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.746,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.827,1,"Pipistrellus pipistrellus",1,"Myotis daubentonii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.551,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,2.009,1,"Pipistrellus pipistrellus",0.989,"Pipistrellus nathusii",0.011,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
1523045206622,1.928,0.962,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-06 21:06:46,2018-04-06
