"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1525496684279,2.877,0.984,"Pipistrellus nathusii",1,"Pipistrellus pygmaeus",0,"Nyctalus noctula",0,2018-05-05 06:04:44,2018-05-05
1525504532082,1.057,0.987,"Pipistrellus nathusii",0.994,"Nyctalus leisleri",0.006,"Pipistrellus pipistrellus",0,2018-05-05 08:15:32,2018-05-05
1525504532082,0.781,0.95,"Plecotus austriacus",1,"Nyctalus noctula",0,"Plecotus auritus",0,2018-05-05 08:15:32,2018-05-05
1525504532082,1.767,0.985,"Pipistrellus pipistrellus",0.753,"Pipistrellus nathusii",0.247,"Nyctalus leisleri",0,2018-05-05 08:15:32,2018-05-05
1525504532082,2.467,0.953,"Pipistrellus nathusii",0.75,"Nyctalus leisleri",0.15,"Pipistrellus pipistrellus",0.094,2018-05-05 08:15:32,2018-05-05
1525510901558,0.319,0.968,"Pipistrellus pipistrellus",0.931,"Pipistrellus nathusii",0.069,"Nyctalus leisleri",0,2018-05-05 10:01:41,2018-05-05
1525510901558,0.378,0.974,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-05-05 10:01:41,2018-05-05
1525510901558,0.572,1,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2018-05-05 10:01:41,2018-05-05
1525510901558,1.385,0.999,"Pipistrellus pipistrellus",0.913,"Pipistrellus nathusii",0.084,"Nyctalus leisleri",0.002,2018-05-05 10:01:41,2018-05-05
1525510901558,1.843,0.978,"Pipistrellus nathusii",0.705,"Pipistrellus pipistrellus",0.234,"Nyctalus leisleri",0.06,2018-05-05 10:01:41,2018-05-05
1525510901558,2.02,0.969,"Pipistrellus pipistrellus",0.523,"Pipistrellus nathusii",0.477,"Nyctalus leisleri",0,2018-05-05 10:01:41,2018-05-05
1525510901558,1.923,0.977,"Pipistrellus nathusii",0.759,"Pipistrellus pipistrellus",0.232,"Nyctalus leisleri",0.009,2018-05-05 10:01:41,2018-05-05
1525510901558,2.284,0.976,"Pipistrellus pipistrellus",0.44,"Pipistrellus nathusii",0.417,"Nyctalus leisleri",0.142,2018-05-05 10:01:41,2018-05-05
1525510901558,2.57,0.978,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-05-05 10:01:41,2018-05-05
1525510901558,2.505,0.979,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-05-05 10:01:41,2018-05-05
1525512777995,0.092,0.99,"Pipistrellus pipistrellus",0.801,"Pipistrellus nathusii",0.199,"Nyctalus leisleri",0,2018-05-05 10:32:57,2018-05-05
1525512777995,0.501,0.966,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-05-05 10:32:57,2018-05-05
1525512777995,0.77,0.961,"Pipistrellus pipistrellus",0.984,"Pipistrellus nathusii",0.016,"Pipistrellus pygmaeus",0,2018-05-05 10:32:57,2018-05-05
1525512777995,1.228,0.999,"Pipistrellus pipistrellus",0.767,"Pipistrellus nathusii",0.233,"Nyctalus leisleri",0,2018-05-05 10:32:57,2018-05-05
1525514266049,0.669,0.985,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-05-05 10:57:46,2018-05-05
1525517414839,1.89,0.96,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-05-05 11:50:14,2018-05-05
1525517694535,2.823,0.951,"Pipistrellus pipistrellus",0.688,"Pipistrellus nathusii",0.216,"Nyctalus leisleri",0.086,2018-05-05 11:54:54,2018-05-05
1525519165182,2.289,0.985,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-05-05 12:19:25,2018-05-05
