"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1511569468011,0.857,0.955,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 00:24:28,2017-11-25
1511591078155,2.548,0.964,"Pipistrellus nathusii",0.979,"Pipistrellus pipistrellus",0.02,"Nyctalus leisleri",0.001,2017-11-25 06:24:38,2017-11-25
1511600438878,1.627,0.983,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 09:00:38,2017-11-25
1511600438878,2.527,0.989,"Pipistrellus nathusii",0.985,"Nyctalus leisleri",0.015,"Myotis brandtii",0,2017-11-25 09:00:38,2017-11-25
1511600935502,1.773,0.954,"Pipistrellus nathusii",0.722,"Nyctalus leisleri",0.278,"Pipistrellus pipistrellus",0,2017-11-25 09:08:55,2017-11-25
1511612237908,2.725,0.97,"Pipistrellus pipistrellus",0.635,"Pipistrellus nathusii",0.364,"Nyctalus leisleri",0,2017-11-25 12:17:17,2017-11-25
1511615515192,1.654,0.959,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 13:11:55,2017-11-25
1511616011553,0.032,0.964,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2017-11-25 13:20:11,2017-11-25
1511625147875,1.024,0.99,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Nyctalus noctula",0,2017-11-25 15:52:27,2017-11-25
1511625147875,1.594,0.998,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 15:52:27,2017-11-25
1511625147875,1.557,0.998,"Pipistrellus pipistrellus",0.976,"Pipistrellus nathusii",0.024,"Pipistrellus pygmaeus",0,2017-11-25 15:52:27,2017-11-25
1511625147875,1.955,0.994,"Pipistrellus nathusii",0.987,"Nyctalus leisleri",0.006,"Pipistrellus pipistrellus",0.006,2017-11-25 15:52:27,2017-11-25
1511628406888,2.661,0.985,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2017-11-25 16:46:46,2017-11-25
1511630465441,0.75,0.971,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2017-11-25 17:21:05,2017-11-25
1511630465441,1.131,0.952,"Pipistrellus nathusii",0.901,"Pipistrellus pipistrellus",0.066,"Nyctalus leisleri",0.03,2017-11-25 17:21:05,2017-11-25
1511630465441,1.417,0.967,"Pipistrellus nathusii",0.996,"Nyctalus leisleri",0.002,"Pipistrellus pipistrellus",0.002,2017-11-25 17:21:05,2017-11-25
1511630465441,1.638,0.992,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 17:21:05,2017-11-25
1511633300466,2.92,0.961,"Pipistrellus pipistrellus",0.997,"Pipistrellus nathusii",0.003,"Nyctalus leisleri",0,2017-11-25 18:08:20,2017-11-25
1511639059917,0.846,0.991,"Pipistrellus pipistrellus",0.637,"Pipistrellus nathusii",0.363,"Nyctalus leisleri",0,2017-11-25 19:44:19,2017-11-25
1511639971462,0.555,0.993,"Nyctalus leisleri",0.981,"Pipistrellus nathusii",0.014,"Nyctalus noctula",0.004,2017-11-25 19:59:31,2017-11-25
