"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1511612025628,1.713,0.961,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2017-11-25 12:13:45,2017-11-25
1511612271024,0.319,0.967,"Pipistrellus nathusii",0.992,"Nyctalus leisleri",0.008,"Pipistrellus pipistrellus",0,2017-11-25 12:17:51,2017-11-25
1511612271024,1.923,0.97,"Nyctalus leisleri",0.98,"Pipistrellus nathusii",0.019,"Pipistrellus pipistrellus",0,2017-11-25 12:17:51,2017-11-25
1511612271024,1.988,0.971,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2017-11-25 12:17:51,2017-11-25
1511616026336,1.827,0.979,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2017-11-25 13:20:26,2017-11-25
1511616026336,1.928,0.967,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2017-11-25 13:20:26,2017-11-25
1511616026336,2.053,1,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Pipistrellus nathusii",0,2017-11-25 13:20:26,2017-11-25
1511616026336,2.289,0.98,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Pipistrellus nathusii",0,2017-11-25 13:20:26,2017-11-25
1511625969344,0.378,0.997,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 16:06:09,2017-11-25
1511625969344,0.447,0.978,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 16:06:09,2017-11-25
1511625969344,0.377,0.998,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-25 16:06:09,2017-11-25
