"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1523059358521,1.746,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-07 01:02:38,2018-04-07
1523059358521,2.085,0.998,"Pipistrellus pipistrellus",0.948,"Pipistrellus nathusii",0.051,"Nyctalus leisleri",0,2018-04-07 01:02:38,2018-04-07
1523059358521,2.263,0.986,"Pipistrellus pipistrellus",0.714,"Pipistrellus nathusii",0.285,"Nyctalus leisleri",0,2018-04-07 01:02:38,2018-04-07
1523059358521,2.262,0.957,"Pipistrellus nathusii",0.727,"Pipistrellus pipistrellus",0.269,"Nyctalus leisleri",0.004,2018-04-07 01:02:38,2018-04-07
1523059358521,2.359,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-04-07 01:02:38,2018-04-07
1523059358521,2.527,1,"Pipistrellus pipistrellus",0.982,"Pipistrellus nathusii",0.018,"Nyctalus leisleri",0,2018-04-07 01:02:38,2018-04-07
1523061750840,2.289,0.983,"Pipistrellus nathusii",0.703,"Pipistrellus pipistrellus",0.267,"Nyctalus leisleri",0.025,2018-04-07 01:42:30,2018-04-07
1523061750840,2.92,0.984,"Pipistrellus pipistrellus",0.994,"Pipistrellus nathusii",0.006,"Nyctalus leisleri",0,2018-04-07 01:42:30,2018-04-07
1523093235762,2.026,1,"Pipistrellus pipistrellus",0.997,"Pipistrellus pygmaeus",0.003,"Nyctalus leisleri",0,2018-04-07 10:27:15,2018-04-07
1523093235762,2.085,1,"Pipistrellus pygmaeus",0.827,"Nyctalus leisleri",0.147,"Pipistrellus pipistrellus",0.025,2018-04-07 10:27:15,2018-04-07
1523093235762,2.888,0.974,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2018-04-07 10:27:15,2018-04-07
1523100202819,0.216,0.97,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-07 12:23:22,2018-04-07
1523100202819,2.161,0.982,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-07 12:23:22,2018-04-07
1523100202819,2.494,0.978,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-07 12:23:22,2018-04-07
1523100202819,2.698,0.981,"Pipistrellus nathusii",0.757,"Nyctalus leisleri",0.242,"Myotis brandtii",0.001,2018-04-07 12:23:22,2018-04-07
1523102811008,1.982,0.999,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2018-04-07 13:06:51,2018-04-07
1523103190285,0.297,0.965,"Pipistrellus pipistrellus",0.988,"Pipistrellus nathusii",0.012,"Pipistrellus pygmaeus",0,2018-04-07 13:13:10,2018-04-07
1523103190285,0.566,0.978,"Pipistrellus nathusii",0.879,"Pipistrellus pipistrellus",0.119,"Nyctalus leisleri",0.002,2018-04-07 13:13:10,2018-04-07
1523103190285,0.382,0.965,"Pipistrellus nathusii",0.868,"Pipistrellus pipistrellus",0.132,"Nyctalus leisleri",0.001,2018-04-07 13:13:10,2018-04-07
1523103190285,1.805,0.976,"Nyctalus leisleri",0.906,"Pipistrellus nathusii",0.069,"Pipistrellus pipistrellus",0.025,2018-04-07 13:13:10,2018-04-07
1523103190285,2.354,0.959,"Pipistrellus pipistrellus",0.864,"Pipistrellus nathusii",0.136,"Nyctalus leisleri",0,2018-04-07 13:13:10,2018-04-07
1523103190285,2.262,0.977,"Pipistrellus pipistrellus",0.886,"Pipistrellus nathusii",0.114,"Nyctalus leisleri",0,2018-04-07 13:13:10,2018-04-07
1523104932376,0.718,0.976,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-07 13:42:12,2018-04-07
1523106394349,0.878,0.963,"Nyctalus leisleri",1,"Nyctalus noctula",0,"Pipistrellus pipistrellus",0,2018-04-07 14:06:34,2018-04-07
1523111070583,2.354,0.97,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-04-07 15:24:30,2018-04-07
1523113498592,1.794,0.974,"Nyctalus noctula",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-07 16:04:58,2018-04-07
1523113634096,0.409,0.984,"Pipistrellus nathusii",0.786,"Pipistrellus pipistrellus",0.211,"Nyctalus leisleri",0.002,2018-04-07 16:07:14,2018-04-07
1523113634096,0.808,0.951,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-07 16:07:14,2018-04-07
1523120819026,2.677,0.956,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 18:06:59,2018-04-07
1523120819026,2.796,0.999,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-04-07 18:06:59,2018-04-07
1523128166898,1.692,0.993,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,1.95,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,2.117,0.997,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,2.22,0.996,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,2.511,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,2.311,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,2.877,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 20:09:26,2018-04-07
1523128166898,2.698,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2018-04-07 20:09:26,2018-04-07
1523130179584,2.166,0.99,"Pipistrellus nathusii",0.519,"Pipistrellus pipistrellus",0.481,"Nyctalus leisleri",0,2018-04-07 20:42:59,2018-04-07
1523131731499,0.566,0.954,"Pipistrellus pipistrellus",0.942,"Pipistrellus nathusii",0.058,"Nyctalus leisleri",0.001,2018-04-07 21:08:51,2018-04-07
1523131731499,1.127,0.988,"Pipistrellus pipistrellus",0.964,"Pipistrellus nathusii",0.035,"Nyctalus leisleri",0,2018-04-07 21:08:51,2018-04-07
1523131731499,1.412,0.985,"Pipistrellus pipistrellus",0.87,"Pipistrellus nathusii",0.13,"Nyctalus leisleri",0,2018-04-07 21:08:51,2018-04-07
1523131731499,1.708,0.981,"Pipistrellus nathusii",0.552,"Pipistrellus pipistrellus",0.447,"Nyctalus leisleri",0.002,2018-04-07 21:08:51,2018-04-07
1523135792803,1.778,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 22:16:32,2018-04-07
1523135792803,2.123,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 22:16:32,2018-04-07
1523135792803,2.484,0.977,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 22:16:32,2018-04-07
1523135792803,2.386,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-07 22:16:32,2018-04-07
1523138727296,2.936,0.967,"Pipistrellus nathusii",0.958,"Nyctalus leisleri",0.042,"Pipistrellus pipistrellus",0,2018-04-07 23:05:27,2018-04-07
