timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1518431157338,1.508,0.977,Pipistrellus pipistrellus,0.962,Nyctalus leisleri,0.024,Pipistrellus nathusii,0.014
1518431157338,2.258,0.979,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1518431157338,2.171,0.994,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1518431157338,2.22,0.952,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1518431157338,2.128,0.995,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518431157338,2.484,0.984,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518431157338,2.57,0.959,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518431157338,2.613,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1518431157338,2.99,0.963,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518434588744,0.555,0.984,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518441342071,0.873,0.994,Pipistrellus pipistrellus,0.759,Pipistrellus nathusii,0.241,Pipistrellus pygmaeus,0.0
1518443243732,1.046,0.985,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus pipistrellus,0.0
1518443243732,1.859,0.992,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518446474106,0.259,0.979,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1518448977285,0.368,0.992,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518448977285,1.03,0.956,Pipistrellus pipistrellus,0.54,Pipistrellus nathusii,0.43,Nyctalus leisleri,0.029
1518449095212,2.586,0.961,Pipistrellus pipistrellus,0.929,Nyctalus leisleri,0.071,Pipistrellus pygmaeus,0.0
1518449622904,2.909,0.972,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1518450306067,0.011,0.985,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1518453175294,0.243,0.972,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518453175294,0.846,0.995,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518455206474,1.234,0.96,Pipistrellus pipistrellus,0.888,Pipistrellus nathusii,0.1,Nyctalus noctula,0.005
1518455433674,2.796,0.986,Pipistrellus nathusii,0.963,Pipistrellus pipistrellus,0.037,Nyctalus leisleri,0.0
1518455442812,0.534,0.986,Pipistrellus nathusii,0.962,Pipistrellus pipistrellus,0.038,Nyctalus leisleri,0.0
1518455442812,1.277,0.952,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1518456389673,1.358,0.98,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1518456435006,1.39,0.997,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518456589634,2.408,0.999,Pipistrellus pipistrellus,0.767,Pipistrellus nathusii,0.233,Nyctalus leisleri,0.0
1518195761757,2.3,0.962,Pipistrellus nathusii,0.781,Pipistrellus pipistrellus,0.219,Pipistrellus pygmaeus,0.0
1518195761757,2.581,0.957,Pipistrellus pipistrellus,0.636,Pipistrellus nathusii,0.364,Pipistrellus pygmaeus,0.0
1518195761757,2.511,0.999,Pipistrellus pygmaeus,0.932,Pipistrellus nathusii,0.066,Pipistrellus pipistrellus,0.002
1518195761757,2.65,0.993,Pipistrellus nathusii,0.997,Pipistrellus pipistrellus,0.003,Pipistrellus pygmaeus,0.0
1518195770989,0.765,0.993,Pipistrellus nathusii,0.997,Pipistrellus pipistrellus,0.003,Pipistrellus pygmaeus,0.0
1518197392764,2.655,0.956,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518198293758,1.767,0.981,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518199139574,0.404,0.968,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518199139574,0.485,0.995,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518199139574,1.046,0.994,Pipistrellus nathusii,0.995,Pipistrellus pipistrellus,0.005,Pipistrellus pygmaeus,0.0
1518199139574,0.938,0.974,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518199139574,1.207,0.978,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518199257852,1.843,0.964,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1518199257852,1.794,0.987,Pipistrellus nathusii,0.843,Pipistrellus pipistrellus,0.157,Pipistrellus pygmaeus,0.0
1518199767338,0.9,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518201532807,2.586,0.987,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518202860803,1.261,0.981,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus pipistrellus,0.0
1518202860803,1.282,0.952,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus pipistrellus,0.0
1518203581132,0.173,0.979,Pipistrellus nathusii,0.887,Pipistrellus pipistrellus,0.112,Pipistrellus pygmaeus,0.001
1518203581132,0.813,0.975,Pipistrellus pygmaeus,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1518206686564,2.08,0.951,Pipistrellus pipistrellus,0.997,Pipistrellus pygmaeus,0.002,Pipistrellus nathusii,0.001
1518208162518,1.407,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518208371714,2.451,0.98,Pipistrellus pipistrellus,0.86,Pipistrellus nathusii,0.14,Nyctalus leisleri,0.0
1518212971985,2.305,0.96,Nyctalus leisleri,0.425,Pipistrellus pygmaeus,0.329,Myotis daubentonii,0.099
1518218539841,1.686,0.95,Pipistrellus pygmaeus,0.637,Pipistrellus pipistrellus,0.335,Myotis brandtii,0.023
1518218539841,2.354,0.953,Pipistrellus pipistrellus,0.999,Pipistrellus nathusii,0.001,Pipistrellus pygmaeus,0.0
1518219768939,0.254,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518219768939,1.374,0.979,Pipistrellus pipistrellus,0.894,Pipistrellus nathusii,0.106,Pipistrellus pygmaeus,0.0
1518219768939,1.773,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518219768939,1.73,0.967,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1518219768939,2.22,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1518219768939,2.182,0.957,Pipistrellus pygmaeus,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1518219768939,2.677,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518244396344,2.478,0.989,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1518246546393,2.592,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518250844744,0.959,0.967,Pipistrellus pipistrellus,0.999,Nyctalus leisleri,0.001,Pipistrellus nathusii,0.0
1518250844744,1.509,0.959,Pipistrellus pipistrellus,0.951,Pipistrellus nathusii,0.034,Pipistrellus pygmaeus,0.009
1518250844744,2.936,0.962,Pipistrellus nathusii,0.999,Pipistrellus pipistrellus,0.001,Nyctalus leisleri,0.0
1518251810266,2.215,0.987,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1518253513131,1.062,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus nathusii,0.0
1518256290975,2.365,0.971,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518260315962,2.731,0.994,Pipistrellus pipistrellus,0.999,Pipistrellus nathusii,0.001,Nyctalus leisleri,0.0
1518260962294,1.805,0.98,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1518261244944,1.822,0.962,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1518264595886,1.616,0.958,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
