timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1517469294712,0.276,0.984,Nyctalus leisleri,1.0,Pipistrellus nathusii,0.0,Myotis brandtii,0.0
1517471514199,2.909,1.0,Pipistrellus pipistrellus,0.771,Pipistrellus nathusii,0.228,Nyctalus leisleri,0.001
1517473626012,1.261,0.993,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1517505195031,0.577,0.96,Nyctalus leisleri,0.907,Nyctalus noctula,0.09,Pipistrellus pipistrellus,0.004
1517505465536,2.359,0.972,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1517560387630,0.691,0.973,Pipistrellus pipistrellus,0.557,Nyctalus leisleri,0.343,Pipistrellus nathusii,0.094
1517560387630,0.905,0.992,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1517568931624,0.195,0.972,Pipistrellus nathusii,0.951,Nyctalus leisleri,0.027,Myotis brandtii,0.012
1517587416853,1.686,0.969,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1517588725095,1.73,0.984,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1517594634449,1.412,0.959,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1517747183027,0.734,0.972,Nyctalus leisleri,0.567,Pipistrellus pipistrellus,0.384,Pipistrellus nathusii,0.022
1517747183027,0.781,0.951,Pipistrellus pipistrellus,0.966,Pipistrellus nathusii,0.032,Nyctalus leisleri,0.002
1517747183027,1.654,0.99,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1517747183027,1.519,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus nathusii,0.0
1517749501589,0.797,0.991,Pipistrellus nathusii,0.998,Nyctalus leisleri,0.001,Pipistrellus pygmaeus,0.001
1517771814588,2.403,0.952,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1517814616879,0.059,0.973,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus austriacus,0.0
1517819101117,1.805,1.0,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
