timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1508824182305,2.02,0.994,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1508842171376,0.518,0.979,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1508842171376,0.922,0.968,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1508844350037,2.947,0.978,Pipistrellus pipistrellus,0.757,Pipistrellus nathusii,0.129,Nyctalus leisleri,0.114
1508907170958,2.747,0.991,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1508932821455,1.482,0.975,Pipistrellus nathusii,0.545,Pipistrellus pipistrellus,0.453,Nyctalus leisleri,0.002
1508932821455,1.944,0.967,Pipistrellus nathusii,0.965,Nyctalus leisleri,0.035,Pipistrellus pipistrellus,0.0
1508941183571,0.604,0.976,Pipistrellus nathusii,0.543,Nyctalus leisleri,0.307,Pipistrellus pipistrellus,0.15
1508947239225,0.555,1.0,Pipistrellus pygmaeus,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1508952560126,0.862,0.989,Pipistrellus nathusii,0.576,Nyctalus leisleri,0.424,Myotis brandtii,0.0
1508952560126,0.786,0.956,Pipistrellus nathusii,0.998,Nyctalus leisleri,0.002,Myotis brandtii,0.0
1508953860279,2.457,0.967,Nyctalus leisleri,1.0,Myotis brandtii,0.0,Pipistrellus pipistrellus,0.0
1508954214631,0.436,0.971,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1508954214631,1.293,0.965,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508954214631,1.843,0.989,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1508954214631,1.67,0.964,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1508954214631,2.02,0.983,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1508954214631,2.199,0.999,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1508954214631,2.478,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508960303703,0.195,0.997,Pipistrellus nathusii,0.947,Nyctalus noctula,0.052,Nyctalus leisleri,0.001
1508960303703,0.022,0.971,Pipistrellus pipistrellus,0.819,Pipistrellus nathusii,0.181,Nyctalus leisleri,0.0
1508962113816,0.415,0.986,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1508962113816,1.643,0.99,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1508962113816,2.107,0.984,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Nyctalus noctula,0.0
1508962113816,2.953,0.993,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Nyctalus noctula,0.0
1508965232604,0.232,0.98,Nyctalus noctula,0.972,Nyctalus leisleri,0.028,Pipistrellus pygmaeus,0.0
1508965232604,0.518,0.976,Nyctalus noctula,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1508965232604,0.943,0.978,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1508965232604,1.784,0.972,Nyctalus noctula,0.711,Nyctalus leisleri,0.276,Pipistrellus pipistrellus,0.013
1509044865627,0.0,0.956,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Nyctalus noctula,0.0
1509048365688,1.849,0.963,Nyctalus noctula,0.93,Nyctalus leisleri,0.07,Pipistrellus pipistrellus,0.0
1509050814115,0.335,0.995,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
