timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1510568055905,0.615,0.962,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus pygmaeus,0.0
1510595074340,1.282,0.995,Pipistrellus pygmaeus,0.998,Myotis brandtii,0.001,Pipistrellus pipistrellus,0.001
1510595299979,1.466,0.97,Pipistrellus nathusii,0.894,Pipistrellus pipistrellus,0.104,Nyctalus leisleri,0.002
1510558336878,1.239,0.991,Nyctalus leisleri,1.0,Myotis brandtii,0.0,Pipistrellus nathusii,0.0
1510565385193,2.682,0.993,Pipistrellus pipistrellus,0.795,Pipistrellus nathusii,0.204,Nyctalus leisleri,0.001
1510568055905,0.368,0.988,Pipistrellus nathusii,0.99,Pipistrellus pipistrellus,0.008,Nyctalus leisleri,0.003
1509403662729,0.728,0.991,Pipistrellus nathusii,0.981,Nyctalus leisleri,0.019,Myotis brandtii,0.0
1509433407573,2.294,0.957,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1509440698592,1.163,0.986,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1509443487083,2.209,0.957,Pipistrellus pygmaeus,0.996,Nyctalus leisleri,0.004,Plecotus auritus,0.0
1509444768343,2.08,0.997,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1509450994988,2.866,0.989,Pipistrellus nathusii,0.958,Nyctalus leisleri,0.042,Pipistrellus pipistrellus,0.0
1509455308131,1.917,0.984,Pipistrellus nathusii,0.598,Nyctalus leisleri,0.4,Pipistrellus pipistrellus,0.002
1509457564051,0.238,0.98,Pipistrellus nathusii,0.97,Pipistrellus pipistrellus,0.029,Nyctalus leisleri,0.001
1509466480339,1.697,0.99,Pipistrellus nathusii,0.999,Nyctalus leisleri,0.001,Myotis brandtii,0.0
1509471704160,0.33,0.997,Pipistrellus nathusii,0.978,Pipistrellus pipistrellus,0.022,Nyctalus leisleri,0.0
1509471704160,1.999,0.991,Pipistrellus nathusii,0.842,Pipistrellus pipistrellus,0.154,Nyctalus leisleri,0.004
1509471704160,2.069,0.99,Pipistrellus pipistrellus,0.995,Pipistrellus nathusii,0.005,Nyctalus leisleri,0.0
1509483525328,0.604,0.981,Pipistrellus nathusii,0.762,Pipistrellus pipistrellus,0.235,Nyctalus leisleri,0.004
1509486846326,1.255,0.981,Pipistrellus pipistrellus,0.612,Pipistrellus nathusii,0.384,Nyctalus leisleri,0.004
1509486846326,1.385,0.997,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1509531487035,2.925,0.996,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1509545925799,1.013,0.996,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1509547802385,0.819,0.979,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509550915218,1.412,0.986,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1509550915218,1.735,0.99,Pipistrellus nathusii,0.998,Nyctalus leisleri,0.002,Pipistrellus pipistrellus,0.0
1509556220235,2.613,0.957,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1509556220235,2.403,0.998,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1509556220235,2.65,0.976,Nyctalus leisleri,0.968,Pipistrellus pipistrellus,0.021,Nyctalus noctula,0.008
1509556220235,2.725,0.967,Nyctalus leisleri,0.995,Pipistrellus nathusii,0.005,Pipistrellus pipistrellus,0.0
1509558097784,0.276,0.997,Pipistrellus pipistrellus,0.982,Pipistrellus nathusii,0.018,Nyctalus leisleri,0.0
1509558097784,0.577,0.969,Pipistrellus pipistrellus,0.934,Pipistrellus nathusii,0.065,Myotis daubentonii,0.0
1509558097784,0.469,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1509558097784,0.77,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1509558521781,0.539,0.999,Pipistrellus nathusii,0.882,Nyctalus noctula,0.027,Pipistrellus pygmaeus,0.024
1509558521781,0.572,0.987,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1509559514286,2.898,0.999,Pipistrellus pygmaeus,0.999,Nyctalus leisleri,0.001,Plecotus auritus,0.0
1509559541345,2.478,0.954,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1509559541345,2.763,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509559559393,0.341,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509559559393,0.238,0.997,Pipistrellus pygmaeus,0.999,Nyctalus leisleri,0.001,Myotis brandtii,0.0
1509559559393,0.07,0.998,Pipistrellus pygmaeus,0.996,Nyctalus leisleri,0.004,Plecotus auritus,0.0
1509559559393,0.442,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1509559559393,0.626,0.999,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509559595458,2.586,0.978,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1509559595458,2.963,0.994,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Plecotus auritus,0.0
1509559640701,0.593,0.996,Pipistrellus pygmaeus,0.777,Nyctalus leisleri,0.223,Plecotus auritus,0.0
1509559640701,0.691,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509559640701,0.965,0.997,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509559667776,2.742,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1509559667776,2.834,0.978,Pipistrellus pygmaeus,0.98,Nyctalus leisleri,0.02,Plecotus auritus,0.0
1509559713009,0.173,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1509559722015,0.335,0.999,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
