timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1508811338456,0.108,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.211,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.314,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.512,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.707,0.995,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.728,0.985,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.409,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508811338456,0.808,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867415375,0.653,0.995,Pipistrellus nathusii,0.934,Pipistrellus pipistrellus,0.064,Nyctalus leisleri,0.002
1508867415375,0.992,0.997,Pipistrellus nathusii,0.834,Pipistrellus pipistrellus,0.162,Nyctalus leisleri,0.004
1508867415375,0.905,0.991,Pipistrellus pipistrellus,0.733,Pipistrellus nathusii,0.265,Nyctalus leisleri,0.001
1508867415375,1.089,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867415375,1.504,1.0,Pipistrellus pipistrellus,0.996,Pipistrellus nathusii,0.003,Myotis daubentonii,0.001
1508867415375,1.347,1.0,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1508867415375,1.169,1.0,Pipistrellus pipistrellus,0.593,Pipistrellus nathusii,0.405,Nyctalus leisleri,0.002
1508867415375,1.428,1.0,Pipistrellus pipistrellus,0.633,Pipistrellus nathusii,0.36,Myotis daubentonii,0.005
1508867415375,1.659,1.0,Pipistrellus pipistrellus,0.999,Myotis daubentonii,0.001,Pipistrellus nathusii,0.0
1508867415375,1.724,0.988,Pipistrellus pipistrellus,0.98,Pipistrellus nathusii,0.013,Nyctalus leisleri,0.006
1508867415375,1.784,0.955,Pipistrellus pipistrellus,0.799,Pipistrellus nathusii,0.161,Pipistrellus pygmaeus,0.026
1508867415375,1.578,1.0,Pipistrellus pipistrellus,0.997,Pipistrellus nathusii,0.002,Myotis daubentonii,0.0
1508867415375,2.058,0.997,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Myotis daubentonii,0.0
1508867415375,2.144,1.0,Pipistrellus pipistrellus,0.999,Pipistrellus nathusii,0.001,Nyctalus leisleri,0.0
1508867424404,2.985,0.962,Pipistrellus nathusii,0.606,Pipistrellus pipistrellus,0.386,Nyctalus leisleri,0.007
1508867433454,0.474,0.993,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867433454,0.377,0.999,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867433454,1.132,0.995,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867433454,1.131,0.997,Pipistrellus pipistrellus,0.998,Pipistrellus nathusii,0.001,Nyctalus leisleri,0.001
1508867433454,1.865,1.0,Pipistrellus pipistrellus,0.989,Pipistrellus nathusii,0.011,Nyctalus leisleri,0.0
1508867433454,2.209,1.0,Pipistrellus pipistrellus,0.989,Pipistrellus nathusii,0.01,Nyctalus leisleri,0.001
1508867433454,2.069,0.997,Pipistrellus pipistrellus,0.725,Pipistrellus nathusii,0.272,Nyctalus leisleri,0.002
1508867433454,1.955,0.994,Pipistrellus nathusii,0.576,Pipistrellus pipistrellus,0.42,Nyctalus leisleri,0.004
1508867433454,2.305,1.0,Pipistrellus pipistrellus,0.997,Pipistrellus nathusii,0.002,Nyctalus leisleri,0.0
1508867433454,2.408,0.989,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867433454,2.554,0.994,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Myotis daubentonii,0.0
1508867478573,1.374,0.968,Pipistrellus nathusii,0.829,Pipistrellus pipistrellus,0.167,Pipistrellus pygmaeus,0.001
1508867478573,1.277,0.985,Pipistrellus nathusii,0.984,Pipistrellus pipistrellus,0.016,Nyctalus leisleri,0.0
1508867478573,1.838,1.0,Pipistrellus pipistrellus,0.775,Pipistrellus nathusii,0.225,Nyctalus leisleri,0.0
1508867478573,1.632,0.999,Pipistrellus pipistrellus,0.842,Pipistrellus nathusii,0.157,Nyctalus leisleri,0.0
1508867478573,1.735,1.0,Pipistrellus pipistrellus,0.996,Pipistrellus nathusii,0.003,Nyctalus leisleri,0.0
1508867478573,1.54,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867478573,2.107,0.999,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1508867478573,1.928,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
