"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1521959339427,1.461,0.996,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Pipistrellus nathusii",0,2018-03-25 07:28:59,2018-03-25
1521963688307,2.639,0.973,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-25 08:41:28,2018-03-25
1521967333503,1.472,0.981,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,1.594,0.981,"Pipistrellus pipistrellus",0.998,"Pipistrellus nathusii",0.002,"Pipistrellus pygmaeus",0,2018-03-25 09:42:13,2018-03-25
1521967333503,1.827,0.99,"Pipistrellus pipistrellus",0.971,"Pipistrellus nathusii",0.029,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,1.513,0.993,"Pipistrellus pygmaeus",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,1.87,0.968,"Pipistrellus pygmaeus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,1.966,0.996,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,2.107,0.965,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,2.43,0.98,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Pipistrellus pygmaeus",0,2018-03-25 09:42:13,2018-03-25
1521967333503,2.316,0.986,"Pipistrellus nathusii",0.76,"Pipistrellus pipistrellus",0.24,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967333503,2.284,0.984,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-25 09:42:13,2018-03-25
1521967333503,2.72,0.971,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-25 09:42:13,2018-03-25
1521967477881,2.963,0.976,"Pipistrellus nathusii",1,"Pipistrellus pygmaeus",0,"Nyctalus leisleri",0,2018-03-25 09:44:37,2018-03-25
1521977077916,0.303,0.968,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-25 12:24:37,2018-03-25
1521977077916,0.032,0.984,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-25 12:24:37,2018-03-25
1521977077916,0.232,0.953,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-25 12:24:37,2018-03-25
