timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1505953117468,1.057,1.0,Pipistrellus pipistrellus,0.564,Pipistrellus nathusii,0.431,Nyctalus leisleri,0.004
1505953117468,0.868,0.979,Pipistrellus pipistrellus,0.686,Pipistrellus nathusii,0.298,Nyctalus leisleri,0.014
1505953117468,1.147,0.995,Pipistrellus pipistrellus,0.975,Pipistrellus nathusii,0.025,Nyctalus leisleri,0.0
1505953117468,1.245,1.0,Pipistrellus pipistrellus,0.599,Pipistrellus nathusii,0.401,Nyctalus leisleri,0.001
1505953117468,1.45,1.0,Pipistrellus pipistrellus,0.527,Pipistrellus nathusii,0.473,Nyctalus leisleri,0.0
1505953117468,1.347,1.0,Pipistrellus pipistrellus,0.558,Pipistrellus nathusii,0.441,Nyctalus leisleri,0.001
1505953117468,1.713,1.0,Pipistrellus pipistrellus,0.958,Myotis daubentonii,0.028,Pipistrellus nathusii,0.011
1505953117468,1.843,1.0,Pipistrellus pipistrellus,0.977,Myotis daubentonii,0.023,Pipistrellus nathusii,0.0
1505953117468,1.632,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1505953117468,1.546,1.0,Pipistrellus nathusii,0.937,Pipistrellus pipistrellus,0.063,Nyctalus leisleri,0.0
1505953117468,1.896,0.987,Pipistrellus pygmaeus,0.97,Pipistrellus pipistrellus,0.027,Myotis brandtii,0.002
1505953117468,2.451,0.995,Pipistrellus pipistrellus,0.874,Pipistrellus nathusii,0.084,Myotis daubentonii,0.028
1505953117468,2.338,1.0,Pipistrellus pipistrellus,0.989,Pipistrellus pygmaeus,0.01,Myotis daubentonii,0.001
1505953117468,2.262,0.999,Pipistrellus nathusii,0.53,Pipistrellus pipistrellus,0.261,Plecotus auritus,0.125
1505953117468,2.532,0.992,Pipistrellus pipistrellus,0.964,Pipistrellus nathusii,0.033,Myotis daubentonii,0.002
1505953117468,2.693,0.99,Pipistrellus pipistrellus,0.998,Pipistrellus nathusii,0.002,Nyctalus leisleri,0.0
1505953117468,2.78,1.0,Pipistrellus pipistrellus,0.984,Myotis daubentonii,0.008,Pipistrellus nathusii,0.007
1505953117468,2.963,1.0,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus nathusii,0.0
1505953117468,2.871,0.999,Pipistrellus pipistrellus,0.998,Pipistrellus nathusii,0.002,Pipistrellus pygmaeus,0.0
1505953126633,0.076,0.953,Pipistrellus pipistrellus,0.999,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953126633,0.2,0.995,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953126633,0.426,0.991,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953126633,0.528,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,0.086,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,0.292,1.0,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1505953135731,0.189,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,0.491,1.0,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus pygmaeus,0.0
1505953135731,0.393,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Myotis daubentonii,0.0
1505953135731,0.669,1.0,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus nathusii,0.0
1505953135731,0.582,0.997,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus nathusii,0.0
1505953135731,0.922,0.996,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,0.765,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Myotis daubentonii,0.0
1505953135731,1.363,0.975,Pipistrellus pipistrellus,0.998,Pipistrellus nathusii,0.001,Nyctalus leisleri,0.0
1505953135731,1.455,0.994,Pipistrellus pipistrellus,0.944,Pipistrellus pygmaeus,0.052,Nyctalus leisleri,0.003
1505953135731,1.272,0.952,Pipistrellus pipistrellus,0.902,Myotis daubentonii,0.093,Pipistrellus nathusii,0.004
1505953135731,1.822,1.0,Pipistrellus pipistrellus,0.989,Pipistrellus nathusii,0.011,Nyctalus leisleri,0.0
1505953135731,1.917,1.0,Pipistrellus nathusii,0.997,Pipistrellus pipistrellus,0.003,Nyctalus leisleri,0.0
1505953135731,2.226,0.956,Pipistrellus pipistrellus,0.991,Pipistrellus nathusii,0.006,Nyctalus leisleri,0.002
1505953135731,2.02,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,2.123,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,2.624,1.0,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus nathusii,0.0
1505953135731,2.294,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Myotis daubentonii,0.0
1505953135731,2.462,0.996,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus nathusii,0.0
1505953135731,2.532,0.998,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1505953135731,2.996,0.999,Pipistrellus pipistrellus,0.901,Myotis daubentonii,0.087,Pipistrellus pygmaeus,0.006
1505953135731,2.904,1.0,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Nyctalus leisleri,0.0
1505953135731,2.725,0.999,Pipistrellus pipistrellus,0.973,Pipistrellus nathusii,0.027,Nyctalus leisleri,0.0
1505953135731,2.807,1.0,Pipistrellus pipistrellus,1.0,Myotis daubentonii,0.0,Pipistrellus pygmaeus,0.0
