"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1521611705973,0.33,0.997,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-03-21 05:55:05,2018-03-21
1521614205123,1.488,0.989,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-21 06:36:45,2018-03-21
1521614205123,2.177,0.991,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2018-03-21 06:36:45,2018-03-21
1521615107241,0.135,0.958,"Pipistrellus pipistrellus",0.996,"Pipistrellus pygmaeus",0.004,"Nyctalus leisleri",0,2018-03-21 06:51:47,2018-03-21
1521615107241,0.227,0.984,"Pipistrellus pygmaeus",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2018-03-21 06:51:47,2018-03-21
1521615107241,0.043,0.952,"Pipistrellus pipistrellus",0.987,"Pipistrellus nathusii",0.01,"Pipistrellus pygmaeus",0.002,2018-03-21 06:51:47,2018-03-21
1521616000525,1.8,0.994,"Pipistrellus pipistrellus",0.897,"Pipistrellus nathusii",0.101,"Pipistrellus pygmaeus",0.001,2018-03-21 07:06:40,2018-03-21
1521617398818,2.64,0.972,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Pipistrellus pygmaeus",0,2018-03-21 07:29:58,2018-03-21
1521617804852,0.399,0.967,"Pipistrellus nathusii",0.553,"Nyctalus leisleri",0.416,"Pipistrellus pipistrellus",0.02,2018-03-21 07:36:44,2018-03-21
1521617831913,1.455,0.951,"Pipistrellus nathusii",1,"Pipistrellus pygmaeus",0,"Nyctalus leisleri",0,2018-03-21 07:37:11,2018-03-21
1521617831913,2.419,0.983,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Pipistrellus pygmaeus",0,2018-03-21 07:37:11,2018-03-21
1521617831913,2.278,0.984,"Nyctalus noctula",0.684,"Nyctalus leisleri",0.184,"Pipistrellus pygmaeus",0.131,2018-03-21 07:37:11,2018-03-21
1521618932662,2.242,0.982,"Nyctalus leisleri",1,"Pipistrellus nathusii",0,"Pipistrellus pipistrellus",0,2018-03-21 07:55:32,2018-03-21
1521618932662,1.917,0.987,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-03-21 07:55:32,2018-03-21
1521619212503,2.548,0.988,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2018-03-21 08:00:12,2018-03-21
1521619212503,2.807,0.999,"Pipistrellus pipistrellus",0.726,"Pipistrellus nathusii",0.274,"Pipistrellus pygmaeus",0,2018-03-21 08:00:12,2018-03-21
1521619338802,0.308,0.977,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2018-03-21 08:02:18,2018-03-21
