timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1513354613683,0.48,0.969,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1513354613683,0.539,0.994,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1513619552799,2.311,0.981,Myotis daubentonii,0.985,Nyctalus leisleri,0.007,Pipistrellus pipistrellus,0.006
1513739996970,0.259,0.985,Pipistrellus pygmaeus,0.955,Nyctalus leisleri,0.045,Plecotus auritus,0.0
1513788546674,0.022,1.0,Pipistrellus pipistrellus,0.976,Pipistrellus nathusii,0.024,Nyctalus leisleri,0.0
1513788546674,0.308,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1513788546674,0.135,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1513788546674,0.555,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1513788546674,0.426,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1513788546674,0.674,0.991,Pipistrellus pipistrellus,0.997,Myotis daubentonii,0.002,Nyctalus leisleri,0.001
1513788546674,0.938,0.999,Pipistrellus pipistrellus,0.896,Pipistrellus nathusii,0.104,Nyctalus leisleri,0.0
1513788546674,1.03,0.97,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Myotis daubentonii,0.0
1513788546674,0.765,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1513788546674,1.39,0.983,Pipistrellus nathusii,0.926,Pipistrellus pipistrellus,0.074,Nyctalus leisleri,0.0
1513788546674,1.158,1.0,Pipistrellus pipistrellus,0.999,Pipistrellus nathusii,0.001,Nyctalus leisleri,0.0
1513788546674,1.605,0.996,Pipistrellus pipistrellus,0.998,Pipistrellus nathusii,0.002,Nyctalus leisleri,0.0
1513791903394,0.308,0.997,Pipistrellus nathusii,0.657,Pipistrellus pipistrellus,0.319,Pipistrellus pygmaeus,0.012
1513791903394,0.393,0.982,Pipistrellus nathusii,0.734,Plecotus auritus,0.127,Pipistrellus pipistrellus,0.078
1513791903394,0.691,1.0,Pipistrellus nathusii,0.989,Pipistrellus pipistrellus,0.009,Plecotus auritus,0.001
1513791903394,0.491,1.0,Pipistrellus nathusii,0.544,Pipistrellus pipistrellus,0.455,Nyctalus leisleri,0.001
1513791903394,0.588,1.0,Pipistrellus nathusii,0.935,Pipistrellus pipistrellus,0.065,Nyctalus leisleri,0.0
1513791903394,0.781,1.0,Pipistrellus pipistrellus,0.806,Pipistrellus nathusii,0.194,Nyctalus leisleri,0.0
1513791903394,0.895,1.0,Pipistrellus nathusii,0.496,Pipistrellus pipistrellus,0.311,Nyctalus leisleri,0.19
1513791903394,1.084,1.0,Pipistrellus pipistrellus,0.894,Pipistrellus nathusii,0.106,Nyctalus leisleri,0.0
1513791903394,0.986,1.0,Pipistrellus pipistrellus,0.507,Pipistrellus nathusii,0.493,Nyctalus leisleri,0.0
1513791903394,1.472,1.0,Pipistrellus nathusii,0.998,Pipistrellus pipistrellus,0.002,Nyctalus leisleri,0.0
1513791903394,1.363,1.0,Pipistrellus nathusii,0.534,Pipistrellus pipistrellus,0.466,Nyctalus leisleri,0.0
1513791903394,1.266,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
