timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1513060930727,2.65,0.953,Pipistrellus nathusii,0.995,Nyctalus leisleri,0.005,Pipistrellus pipistrellus,0.0
1513065351710,1.805,0.973,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1513069222316,1.185,0.995,Pipistrellus nathusii,0.988,Nyctalus leisleri,0.006,Pipistrellus pipistrellus,0.006
1513192371256,0.378,0.994,Pipistrellus pygmaeus,0.92,Pipistrellus pipistrellus,0.077,Nyctalus leisleri,0.002
1513192371256,0.377,0.957,Plecotus auritus,0.763,Pipistrellus pipistrellus,0.101,Pipistrellus nathusii,0.073
1513192371256,1.445,0.964,Pipistrellus nathusii,0.619,Pipistrellus pipistrellus,0.321,Pipistrellus pygmaeus,0.032
1513201610309,0.426,0.99,Pipistrellus pipistrellus,0.963,Pipistrellus pygmaeus,0.031,Nyctalus leisleri,0.006
1513201610309,0.593,0.953,Nyctalus leisleri,0.749,Pipistrellus pygmaeus,0.251,Pipistrellus pipistrellus,0.0
1513201610309,1.385,0.995,Pipistrellus nathusii,0.98,Nyctalus leisleri,0.012,Pipistrellus pipistrellus,0.008
1513201610309,1.917,0.992,Pipistrellus pygmaeus,0.957,Plecotus auritus,0.033,Nyctalus noctula,0.009
1513240560298,2.565,0.97,Pipistrellus nathusii,0.976,Pipistrellus pipistrellus,0.021,Nyctalus leisleri,0.002
1513240560298,2.79,0.959,Pipistrellus pipistrellus,0.909,Pipistrellus nathusii,0.091,Pipistrellus pygmaeus,0.0
1513262378181,0.545,0.976,Pipistrellus nathusii,0.98,Nyctalus leisleri,0.02,Myotis brandtii,0.0
1513262378181,0.388,0.99,Pipistrellus nathusii,0.938,Nyctalus leisleri,0.055,Myotis brandtii,0.007
1513262378181,1.078,0.992,Nyctalus leisleri,0.649,Pipistrellus nathusii,0.351,Myotis brandtii,0.0
1513262378181,1.455,0.976,Myotis brandtii,0.83,Pipistrellus nathusii,0.17,Nyctalus leisleri,0.0
1513262378181,1.207,0.992,Nyctalus leisleri,1.0,Nyctalus noctula,0.0,Plecotus austriacus,0.0
1513262378181,1.934,0.998,Pipistrellus pipistrellus,0.74,Pipistrellus nathusii,0.259,Nyctalus leisleri,0.0
1513262378181,2.15,0.974,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1513269893568,0.135,0.953,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Nyctalus noctula,0.0
1513275117536,2.801,0.982,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1513319047619,0.292,0.999,Pipistrellus pipistrellus,0.996,Nyctalus leisleri,0.002,Pipistrellus pygmaeus,0.002
1513335899716,1.407,0.95,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1513335899716,1.794,0.954,Pipistrellus pygmaeus,0.978,Nyctalus leisleri,0.022,Pipistrellus pipistrellus,0.0
1513338786921,1.461,0.994,Pipistrellus nathusii,0.998,Nyctalus leisleri,0.002,Pipistrellus pipistrellus,0.0
1513422971058,2.958,0.997,Pipistrellus nathusii,0.952,Pipistrellus pipistrellus,0.046,Nyctalus leisleri,0.002
1513428248956,0.189,0.995,Pipistrellus pipistrellus,0.685,Pipistrellus nathusii,0.314,Nyctalus leisleri,0.0
1513436016877,1.19,0.992,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1513501101986,1.735,0.998,Pipistrellus pygmaeus,0.993,Pipistrellus pipistrellus,0.005,Nyctalus leisleri,0.001
1513501101986,1.778,0.997,Plecotus auritus,0.675,Pipistrellus pygmaeus,0.273,Nyctalus noctula,0.051
1513501101986,2.161,0.999,Pipistrellus pygmaeus,0.972,Nyctalus noctula,0.027,Nyctalus leisleri,0.001
1513501101986,2.392,1.0,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1513509763681,2.338,0.984,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1513597354113,0.059,0.991,Pipistrellus pipistrellus,0.437,Nyctalus noctula,0.385,Pipistrellus pygmaeus,0.092
1513597354113,0.335,0.984,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1513603606614,1.746,0.998,Pipistrellus pipistrellus,0.782,Pipistrellus nathusii,0.218,Nyctalus leisleri,0.0
1513604229704,1.912,0.963,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1513604310843,0.512,0.954,Pipistrellus nathusii,0.976,Pipistrellus pipistrellus,0.024,Nyctalus leisleri,0.0
1513604310843,1.89,0.968,Pipistrellus pipistrellus,0.99,Pipistrellus nathusii,0.01,Pipistrellus pygmaeus,0.0
1513609029577,2.144,0.978,Pipistrellus pipistrellus,0.93,Pipistrellus nathusii,0.07,Pipistrellus pygmaeus,0.0
1513615344852,0.453,0.995,Pipistrellus pipistrellus,0.971,Pipistrellus nathusii,0.028,Nyctalus leisleri,0.0
1513675846516,1.562,0.955,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1513682080418,1.901,0.975,Nyctalus leisleri,0.746,Pipistrellus nathusii,0.254,Pipistrellus pipistrellus,0.0
1513683325225,1.062,0.979,Pipistrellus pipistrellus,0.674,Pipistrellus nathusii,0.207,Nyctalus noctula,0.054
1513683325225,2.586,0.953,Nyctalus leisleri,0.796,Pipistrellus nathusii,0.204,Myotis brandtii,0.0
1513687159651,1.412,0.977,Pipistrellus nathusii,0.502,Pipistrellus pipistrellus,0.495,Nyctalus leisleri,0.003
1513703850351,0.404,0.989,Pipistrellus pipistrellus,0.711,Pipistrellus nathusii,0.289,Nyctalus leisleri,0.0
1513703850351,1.385,0.99,Pipistrellus nathusii,0.62,Pipistrellus pipistrellus,0.379,Pipistrellus pygmaeus,0.0
1513791618691,1.907,0.953,Nyctalus leisleri,0.997,Pipistrellus nathusii,0.002,Pipistrellus pipistrellus,0.0
1513934269931,1.805,0.981,Pipistrellus nathusii,0.997,Pipistrellus pipistrellus,0.002,Nyctalus leisleri,0.001
1513966021103,0.351,0.979,Pipistrellus pipistrellus,0.986,Pipistrellus nathusii,0.013,Pipistrellus pygmaeus,0.001
1513966021103,1.035,0.96,Pipistrellus nathusii,0.999,Nyctalus leisleri,0.001,Pipistrellus pipistrellus,0.0
1513966021103,1.654,0.962,Pipistrellus pipistrellus,0.847,Pipistrellus nathusii,0.153,Nyctalus leisleri,0.0
1514024056711,0.609,0.953,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1514024056711,1.939,0.991,Pipistrellus pipistrellus,0.989,Pipistrellus nathusii,0.011,Nyctalus leisleri,0.0
1514025239013,1.315,0.99,Pipistrellus pipistrellus,0.885,Pipistrellus nathusii,0.114,Nyctalus leisleri,0.0
1514032573986,0.286,0.971,Pipistrellus pipistrellus,0.787,Pipistrellus nathusii,0.212,Nyctalus leisleri,0.0
1514114114993,2.99,0.96,Pipistrellus nathusii,0.914,Pipistrellus pipistrellus,0.062,Nyctalus leisleri,0.024
1514300820985,0.205,0.974,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1514303284671,2.15,1.0,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1514407319472,0.759,0.961,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus nathusii,0.0
1514459593000,0.2,0.968,Pipistrellus nathusii,0.99,Pipistrellus pipistrellus,0.01,Nyctalus leisleri,0.0
1514473784701,2.3,0.977,Pipistrellus nathusii,0.967,Nyctalus leisleri,0.033,Pipistrellus pipistrellus,0.0
1514482364940,0.103,0.994,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1514482364940,0.07,0.989,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1514482364940,0.0,0.959,Pipistrellus nathusii,0.998,Nyctalus leisleri,0.001,Myotis brandtii,0.001
1514482364940,1.87,0.963,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1514630952782,0.997,0.95,Nyctalus leisleri,1.0,Nyctalus noctula,0.0,Pipistrellus pipistrellus,0.0
1514630952782,1.616,0.952,Nyctalus noctula,0.987,Nyctalus leisleri,0.013,Pipistrellus pygmaeus,0.0
1514648203449,2.715,0.975,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus nathusii,0.0
1514653707204,0.378,0.962,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1514805567119,1.944,0.967,Pipistrellus pipistrellus,0.644,Pipistrellus nathusii,0.355,Nyctalus leisleri,0.001
1514805567119,2.177,0.955,Pipistrellus nathusii,0.981,Pipistrellus pipistrellus,0.019,Nyctalus leisleri,0.001
1514806244026,0.868,0.997,Pipistrellus nathusii,0.968,Nyctalus leisleri,0.032,Pipistrellus pipistrellus,0.0
1514806244026,1.805,0.972,Pipistrellus pipistrellus,0.621,Pipistrellus nathusii,0.347,Nyctalus leisleri,0.022
1514898202256,2.942,0.968,Nyctalus noctula,0.976,Nyctalus leisleri,0.024,Pipistrellus pipistrellus,0.0
