"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1513239579922,0,0.956,"Nyctalus leisleri",0.932,"Pipistrellus nathusii",0.028,"Nyctalus noctula",0.026,2017-12-14 08:19:39,2017-12-14
1513239579922,0.065,0.985,"Nyctalus leisleri",0.504,"Pipistrellus nathusii",0.383,"Pipistrellus pipistrellus",0.11,2017-12-14 08:19:39,2017-12-14
1513240066847,1.805,0.973,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-12-14 08:27:46,2017-12-14
1513240066847,2.484,0.988,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2017-12-14 08:27:46,2017-12-14
1513240066847,2.898,0.999,"Pipistrellus nathusii",1,"Pipistrellus pipistrellus",0,"Nyctalus leisleri",0,2017-12-14 08:27:46,2017-12-14
1513241311656,0.642,0.965,"Pipistrellus nathusii",0.999,"Nyctalus leisleri",0.001,"Myotis brandtii",0,2017-12-14 08:48:31,2017-12-14
1513261967220,1.272,0.999,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-12-14 14:32:47,2017-12-14
1513261967220,2.494,0.957,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pygmaeus",0,2017-12-14 14:32:47,2017-12-14
1513267587296,2.316,0.996,"Pipistrellus nathusii",0.987,"Nyctalus leisleri",0.013,"Pipistrellus pipistrellus",0,2017-12-14 16:06:27,2017-12-14
1513267587296,2.403,0.959,"Pipistrellus nathusii",0.995,"Pipistrellus pipistrellus",0.005,"Nyctalus leisleri",0,2017-12-14 16:06:27,2017-12-14
1513272431906,1.04,0.984,"Pipistrellus nathusii",0.575,"Nyctalus leisleri",0.341,"Pipistrellus pipistrellus",0.082,2017-12-14 17:27:11,2017-12-14
1513272431906,0.797,0.978,"Nyctalus leisleri",0.995,"Pipistrellus nathusii",0.002,"Pipistrellus pipistrellus",0.002,2017-12-14 17:27:11,2017-12-14
1513272431906,1.557,0.961,"Nyctalus leisleri",0.909,"Pipistrellus nathusii",0.073,"Pipistrellus pipistrellus",0.01,2017-12-14 17:27:11,2017-12-14
1513274452310,1.111,0.995,"Pipistrellus nathusii",0.954,"Nyctalus leisleri",0.021,"Nyctalus noctula",0.011,2017-12-14 18:00:52,2017-12-14
1513276238696,1.45,0.957,"Pipistrellus nathusii",0.764,"Nyctalus leisleri",0.236,"Myotis brandtii",0,2017-12-14 18:30:38,2017-12-14
1513276238696,1.551,0.988,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-12-14 18:30:38,2017-12-14
