"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1524858620126,2.294,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-27 20:50:20,2018-04-27
1524858620126,2.484,0.973,"Pipistrellus pygmaeus",0.999,"Pipistrellus pipistrellus",0.001,"Myotis brandtii",0,2018-04-27 20:50:20,2018-04-27
1524858620126,2.392,1,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Nyctalus leisleri",0,2018-04-27 20:50:20,2018-04-27
1524864668379,1.886,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-27 22:31:08,2018-04-27
1524864668379,1.789,1,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Nyctalus leisleri",0,2018-04-27 22:31:08,2018-04-27
1524864668379,1.971,0.999,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-27 22:31:08,2018-04-27
1524864668379,2.063,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-27 22:31:08,2018-04-27
1524864668379,1.885,1,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Nyctalus leisleri",0,2018-04-27 22:31:08,2018-04-27
1524864668379,2.226,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-27 22:31:08,2018-04-27
1524864668379,2.305,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-27 22:31:08,2018-04-27
