"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1523847778810,0.157,0.999,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-16 04:02:58,2018-04-16
1523847778810,0.054,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-16 04:02:58,2018-04-16
1523847778810,0.663,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-16 04:02:58,2018-04-16
1523847778810,0.739,0.994,"Pipistrellus pygmaeus",0.806,"Nyctalus leisleri",0.193,"Plecotus auritus",0.001,2018-04-16 04:02:58,2018-04-16
1523847778810,0.577,0.971,"Pipistrellus pygmaeus",0.996,"Nyctalus leisleri",0.004,"Plecotus auritus",0,2018-04-16 04:02:58,2018-04-16
1523847778810,1.013,0.993,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-16 04:02:58,2018-04-16
1523847778810,0.927,0.995,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2018-04-16 04:02:58,2018-04-16
1523847778810,0.835,0.998,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-16 04:02:58,2018-04-16
1523847778810,1.19,0.989,"Pipistrellus pygmaeus",0.998,"Myotis brandtii",0.002,"Pipistrellus pipistrellus",0,2018-04-16 04:02:58,2018-04-16
1523847778810,1.934,0.999,"Pipistrellus pygmaeus",1,"Myotis brandtii",0,"Pipistrellus pipistrellus",0,2018-04-16 04:02:58,2018-04-16
1523876357160,0.862,0.965,"Nyctalus leisleri",1,"Pipistrellus pipistrellus",0,"Nyctalus noctula",0,2018-04-16 11:59:17,2018-04-16
1523898194418,1.127,0.982,"Pipistrellus nathusii",0.95,"Pipistrellus pipistrellus",0.049,"Nyctalus leisleri",0.001,2018-04-16 18:03:14,2018-04-16
1523898194418,1.401,0.961,"Pipistrellus nathusii",0.999,"Pipistrellus pipistrellus",0.001,"Nyctalus leisleri",0,2018-04-16 18:03:14,2018-04-16
1523898194418,1.466,0.993,"Pipistrellus nathusii",0.975,"Pipistrellus pipistrellus",0.025,"Nyctalus leisleri",0,2018-04-16 18:03:14,2018-04-16
1523898194418,2.117,0.967,"Pipistrellus pipistrellus",0.991,"Pipistrellus nathusii",0.009,"Nyctalus leisleri",0,2018-04-16 18:03:14,2018-04-16
1523898194418,2.489,0.963,"Pipistrellus nathusii",0.574,"Pipistrellus pipistrellus",0.419,"Pipistrellus pygmaeus",0.007,2018-04-16 18:03:14,2018-04-16
