"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1510041701567,1.374,0.995,"Pipistrellus pipistrellus",0.844,"Pipistrellus nathusii",0.156,"Nyctalus leisleri",0,2017-11-07 08:01:41,2017-11-07
1510042450428,2.451,0.997,"Pipistrellus nathusii",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-07 08:14:10,2017-11-07
1510042450428,2.688,0.964,"Pipistrellus nathusii",0.998,"Nyctalus leisleri",0.002,"Pipistrellus pipistrellus",0,2017-11-07 08:14:10,2017-11-07
1510044842561,1.299,0.975,"Nyctalus leisleri",0.993,"Pipistrellus nathusii",0.007,"Pipistrellus pipistrellus",0,2017-11-07 08:54:02,2017-11-07
1510082628584,0.75,0.997,"Plecotus auritus",0.497,"Pipistrellus pygmaeus",0.494,"Myotis brandtii",0.006,2017-11-07 19:23:48,2017-11-07
1510082628584,0.754,0.955,"Plecotus auritus",0.693,"Pipistrellus pygmaeus",0.294,"Myotis brandtii",0.012,2017-11-07 19:23:48,2017-11-07
1510082628584,2.817,0.989,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2017-11-07 19:23:48,2017-11-07
1510082700714,1.396,0.963,"Pipistrellus pygmaeus",0.999,"Plecotus auritus",0.001,"Nyctalus leisleri",0,2017-11-07 19:25:00,2017-11-07
1510082709821,1.472,0.983,"Pipistrellus nathusii",0.724,"Pipistrellus pipistrellus",0.273,"Nyctalus leisleri",0.002,2017-11-07 19:25:09,2017-11-07
1510082709821,1.934,0.978,"Pipistrellus nathusii",0.955,"Nyctalus leisleri",0.037,"Pipistrellus pipistrellus",0.008,2017-11-07 19:25:09,2017-11-07
1510082709821,2.619,0.989,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-11-07 19:25:09,2017-11-07
1510082718840,0.005,0.956,"Nyctalus noctula",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-11-07 19:25:18,2017-11-07
1510082718840,0.076,0.963,"Pipistrellus nathusii",0.994,"Pipistrellus pipistrellus",0.006,"Pipistrellus pygmaeus",0,2017-11-07 19:25:18,2017-11-07
