"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1509471281362,2.592,1,"Pipistrellus pipistrellus",0.953,"Pipistrellus nathusii",0.047,"Nyctalus leisleri",0,2017-10-31 17:34:41,2017-10-31
1509471281362,2.403,1,"Pipistrellus nathusii",0.532,"Pipistrellus pipistrellus",0.468,"Nyctalus leisleri",0,2017-10-31 17:34:41,2017-10-31
1509471281362,2.489,0.982,"Pipistrellus nathusii",0.618,"Pipistrellus pipistrellus",0.17,"Plecotus auritus",0.126,2017-10-31 17:34:41,2017-10-31
1509471281362,2.985,1,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2017-10-31 17:34:41,2017-10-31
1509471281362,2.688,1,"Pipistrellus nathusii",0.759,"Pipistrellus pipistrellus",0.241,"Nyctalus leisleri",0,2017-10-31 17:34:41,2017-10-31
1509471281362,2.888,1,"Pipistrellus pipistrellus",0.962,"Pipistrellus nathusii",0.038,"Nyctalus leisleri",0,2017-10-31 17:34:41,2017-10-31
1509471281362,2.785,1,"Pipistrellus nathusii",0.737,"Pipistrellus pipistrellus",0.262,"Nyctalus leisleri",0,2017-10-31 17:34:41,2017-10-31
1509471353547,0.341,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus pygmaeus",0,"Myotis daubentonii",0,2017-10-31 17:35:53,2017-10-31
1509471353547,0.054,1,"Pipistrellus pipistrellus",0.998,"Pipistrellus pygmaeus",0.002,"Nyctalus leisleri",0,2017-10-31 17:35:53,2017-10-31
1509471353547,0.276,0.986,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-31 17:35:53,2017-10-31
1509471353547,0.157,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-31 17:35:53,2017-10-31
1509471353547,0.362,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-31 17:35:53,2017-10-31
1509471353547,0.599,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-31 17:35:53,2017-10-31
1509471353547,0.68,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-31 17:35:53,2017-10-31
