"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1523401386569,1.228,1,"Pipistrellus pygmaeus",0.998,"Nyctalus leisleri",0.002,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,1.315,0.999,"Pipistrellus pygmaeus",0.978,"Nyctalus leisleri",0.022,"Plecotus auritus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,1.504,0.997,"Pipistrellus pygmaeus",0.994,"Nyctalus leisleri",0.006,"Plecotus auritus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,1.827,0.995,"Pipistrellus pygmaeus",0.889,"Nyctalus leisleri",0.111,"Plecotus auritus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,1.74,1,"Pipistrellus pygmaeus",0.979,"Nyctalus leisleri",0.021,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,1.977,1,"Pipistrellus pygmaeus",0.992,"Nyctalus leisleri",0.008,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.15,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.063,0.992,"Pipistrellus pygmaeus",0.755,"Nyctalus leisleri",0.244,"Plecotus auritus",0.001,2018-04-11 00:03:06,2018-04-11
1523401386569,2.236,0.998,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Plecotus auritus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.484,0.998,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.316,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.565,0.998,"Pipistrellus pygmaeus",0.979,"Nyctalus leisleri",0.021,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.397,0.987,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.812,0.998,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.974,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.893,0.996,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.731,0.999,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523401386569,2.644,0.999,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2018-04-11 00:03:06,2018-04-11
1523465697196,2.79,0.983,"Nyctalus noctula",0.557,"Nyctalus leisleri",0.343,"Pipistrellus nathusii",0.097,2018-04-11 17:54:57,2018-04-11
1523466978807,2.698,0.958,"Pipistrellus pygmaeus",0.658,"Plecotus auritus",0.196,"Nyctalus noctula",0.145,2018-04-11 18:16:18,2018-04-11
1523473584255,2.009,0.985,"Pipistrellus pygmaeus",1,"Plecotus auritus",0,"Nyctalus leisleri",0,2018-04-11 20:06:24,2018-04-11
1523475379830,1.767,0.967,"Pipistrellus pygmaeus",0.999,"Nyctalus leisleri",0.001,"Plecotus auritus",0,2018-04-11 20:36:19,2018-04-11
1523478610099,0.835,0.969,"Pipistrellus nathusii",0.997,"Nyctalus leisleri",0.003,"Pipistrellus pipistrellus",0,2018-04-11 21:30:10,2018-04-11
