timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1511502007836,0.755,0.977,Nyctalus noctula,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511542024045,1.068,0.953,Nyctalus leisleri,0.977,Myotis daubentonii,0.012,Pipistrellus pipistrellus,0.005
1511547578234,2.494,0.985,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511547578234,2.64,0.996,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547578234,2.316,0.989,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547578234,2.817,0.99,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547578234,2.817,0.99,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547587575,2.263,0.996,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547587575,2.117,0.985,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511547587575,1.939,0.989,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547596835,1.74,0.985,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511547596835,1.562,0.989,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547596835,1.886,0.996,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547624790,1.719,0.998,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547615595,0.297,0.962,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1511547615595,0.114,1.0,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511547615595,0.431,0.989,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547615595,0.755,0.996,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547615595,0.609,0.985,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511547615595,0.932,0.99,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547615595,1.315,0.991,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547615595,2.608,1.0,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547615595,2.413,1.0,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511547663523,0.528,1.0,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511547663523,0.723,1.0,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511575397381,0.878,0.952,Nyctalus noctula,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511608568922,1.912,0.985,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1511949535274,2.715,0.992,Pipistrellus pipistrellus,0.787,Pipistrellus nathusii,0.213,Nyctalus leisleri,0.0
1511949554242,1.961,0.992,Pipistrellus pipistrellus,0.787,Pipistrellus nathusii,0.213,Nyctalus leisleri,0.0
1512268981086,0.373,0.983,Nyctalus noctula,0.999,Nyctalus leisleri,0.001,Pipistrellus pipistrellus,0.0
1512325957579,2.538,0.964,Pipistrellus pipistrellus,0.734,Pipistrellus nathusii,0.266,Pipistrellus pygmaeus,0.0
1512325997557,1.407,0.963,Pipistrellus pipistrellus,0.94,Pipistrellus nathusii,0.06,Pipistrellus pygmaeus,0.0
1512509771812,2.199,0.998,Pipistrellus pipistrellus,0.988,Pipistrellus nathusii,0.01,Pipistrellus pygmaeus,0.001
1512681929948,0.076,0.96,Pipistrellus nathusii,0.852,Nyctalus leisleri,0.07,Pipistrellus pipistrellus,0.045
1512684382694,0.135,0.991,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
