timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1511243820924,2.348,0.999,Nyctalus leisleri,1.0,Pipistrellus nathusii,0.0,Myotis brandtii,0.0
1511254070638,2.321,0.957,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1511256142213,1.519,0.987,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511256142213,2.548,0.964,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Myotis brandtii,0.0
1511268616516,0.491,0.991,Pipistrellus nathusii,0.691,Pipistrellus pipistrellus,0.308,Nyctalus leisleri,0.001
1511268742596,0.566,0.965,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511272786809,1.089,0.981,Nyctalus leisleri,0.991,Pipistrellus nathusii,0.009,Pipistrellus pipistrellus,0.0
1511284108527,0.851,0.969,Nyctalus leisleri,1.0,Pipistrellus pipistrellus,0.0,Pipistrellus nathusii,0.0
1511340076775,2.166,0.953,Nyctalus leisleri,0.992,Nyctalus noctula,0.008,Pipistrellus pygmaeus,0.0
1511341590025,0.178,0.971,Pipistrellus nathusii,0.972,Pipistrellus pipistrellus,0.027,Nyctalus leisleri,0.001
1511341590025,0.238,0.996,Pipistrellus nathusii,0.992,Nyctalus leisleri,0.008,Myotis brandtii,0.0
1511341590025,1.013,0.997,Pipistrellus nathusii,0.987,Nyctalus leisleri,0.013,Pipistrellus pipistrellus,0.0
1511341590025,0.84,0.958,Pipistrellus nathusii,0.991,Pipistrellus pipistrellus,0.006,Nyctalus leisleri,0.002
1511342733934,0.566,0.998,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511345859250,0.857,0.983,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pygmaeus,0.0
1511345859250,1.051,0.978,Nyctalus leisleri,0.974,Pipistrellus nathusii,0.024,Pipistrellus pygmaeus,0.002
1511345859250,1.546,0.962,Pipistrellus nathusii,0.997,Nyctalus leisleri,0.003,Myotis brandtii,0.0
1511345859250,1.584,0.985,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Nyctalus leisleri,0.0
1511368664134,1.832,0.963,Pipistrellus nathusii,0.999,Pipistrellus pipistrellus,0.001,Nyctalus leisleri,0.0
1511372546128,0.626,0.993,Pipistrellus nathusii,0.943,Nyctalus leisleri,0.057,Pipistrellus pipistrellus,0.0
1511372546128,0.992,0.984,Nyctalus leisleri,0.656,Pipistrellus nathusii,0.145,Nyctalus noctula,0.115
1511372546128,1.062,0.965,Pipistrellus pipistrellus,0.893,Pipistrellus nathusii,0.107,Nyctalus leisleri,0.0
1511374185290,2.236,0.999,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511375140124,0.249,0.956,Pipistrellus nathusii,0.999,Nyctalus leisleri,0.001,Myotis brandtii,0.0
1511375140124,1.078,0.972,Nyctalus leisleri,1.0,Pipistrellus nathusii,0.0,Pipistrellus pipistrellus,0.0
1511377166628,1.789,0.994,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1511377166628,2.462,0.951,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1511377166628,2.576,0.961,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1511382786750,0.114,0.96,Pipistrellus nathusii,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus pipistrellus,0.0
1511383678448,1.169,0.989,Pipistrellus nathusii,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511443765917,0.534,0.994,Pipistrellus nathusii,0.999,Nyctalus leisleri,0.001,Myotis brandtii,0.0
1511447449968,1.999,0.987,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1511447449968,2.451,0.992,Nyctalus leisleri,0.997,Pipistrellus pygmaeus,0.003,Nyctalus noctula,0.0
1511447449968,2.305,0.996,Nyctalus leisleri,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus pipistrellus,0.0
1511447449968,2.613,0.996,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511447449968,2.709,0.996,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1511447449968,2.801,0.956,Pipistrellus pipistrellus,1.0,Nyctalus leisleri,0.0,Pipistrellus nathusii,0.0
1511449143524,0.049,0.979,Nyctalus leisleri,1.0,Nyctalus noctula,0.0,Pipistrellus pipistrellus,0.0
1511458529069,0.803,0.965,Pipistrellus nathusii,0.992,Nyctalus leisleri,0.007,Myotis brandtii,0.0
1511461636544,2.855,0.997,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1511463050747,0.426,0.993,Nyctalus leisleri,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus pipistrellus,0.0
