timestamp,call_time,prob_bat,c1,p1,c2,p2,c3,p3
1511335340726,0.362,0.979,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1511359352839,0.755,0.984,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Nyctalus noctula,0.0
1511377789795,1.944,0.961,Pipistrellus nathusii,0.998,Pipistrellus pipistrellus,0.002,Nyctalus leisleri,0.0
1511377789795,2.02,0.963,Pipistrellus pipistrellus,0.957,Pipistrellus nathusii,0.043,Nyctalus leisleri,0.0
1511381563723,1.32,0.987,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511467998432,0.663,0.96,Pipistrellus nathusii,1.0,Pipistrellus pipistrellus,0.0,Nyctalus leisleri,0.0
1511507811338,1.158,0.969,Pipistrellus pygmaeus,0.727,Pipistrellus pipistrellus,0.273,Nyctalus leisleri,0.0
1511507811338,1.944,0.95,Nyctalus leisleri,0.916,Pipistrellus nathusii,0.066,Pipistrellus pipistrellus,0.018
1511507811338,2.069,0.988,Pipistrellus pipistrellus,0.827,Pipistrellus nathusii,0.172,Nyctalus leisleri,0.001
1511507811338,2.397,0.96,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Pipistrellus pygmaeus,0.0
1511507811338,2.898,0.981,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus nathusii,0.0
1511509423879,2.828,0.987,Pipistrellus pipistrellus,1.0,Pipistrellus pygmaeus,0.0,Pipistrellus nathusii,0.0
1511549354350,0.518,0.954,Pipistrellus pipistrellus,0.725,Pipistrellus nathusii,0.145,Myotis brandtii,0.03
1511610111328,2.311,0.968,Pipistrellus nathusii,0.998,Pipistrellus pipistrellus,0.001,Nyctalus leisleri,0.001
1511622055425,1.551,0.959,Pipistrellus pipistrellus,1.0,Pipistrellus nathusii,0.0,Nyctalus leisleri,0.0
1511632279173,2.796,0.982,Pipistrellus nathusii,0.833,Pipistrellus pipistrellus,0.112,Pipistrellus pygmaeus,0.037
1511693044648,2.063,0.98,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511693044648,2.182,0.989,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511693044648,2.015,0.98,Pipistrellus pygmaeus,1.0,Nyctalus leisleri,0.0,Pipistrellus pipistrellus,0.0
1511696071259,2.969,0.968,Pipistrellus pipistrellus,0.98,Nyctalus leisleri,0.012,Pipistrellus pygmaeus,0.004
1511723383771,2.085,0.994,Pipistrellus pipistrellus,0.961,Pipistrellus nathusii,0.039,Nyctalus leisleri,0.0
