"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1508952659424,0.335,0.996,"Pipistrellus pygmaeus",0.78,"Nyctalus leisleri",0.174,"Pipistrellus pipistrellus",0.04,2017-10-25 18:30:59,2017-10-25
1508952659424,0.593,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-25 18:30:59,2017-10-25
1508952659424,0.68,0.993,"Pipistrellus nathusii",0.747,"Nyctalus leisleri",0.229,"Pipistrellus pipistrellus",0.017,2017-10-25 18:30:59,2017-10-25
1508952659424,0.501,0.998,"Pipistrellus pygmaeus",0.912,"Pipistrellus pipistrellus",0.078,"Nyctalus leisleri",0.004,2017-10-25 18:30:59,2017-10-25
1508952659424,1.046,0.955,"Pipistrellus pygmaeus",0.999,"Plecotus auritus",0,"Myotis brandtii",0,2017-10-25 18:30:59,2017-10-25
1508952659424,1.245,0.988,"Pipistrellus pipistrellus",0.594,"Pipistrellus pygmaeus",0.341,"Nyctalus leisleri",0.054,2017-10-25 18:30:59,2017-10-25
1508952659424,1.336,0.996,"Pipistrellus pygmaeus",0.964,"Plecotus auritus",0.028,"Nyctalus leisleri",0.006,2017-10-25 18:30:59,2017-10-25
1508952659424,2.02,0.999,"Pipistrellus pygmaeus",0.978,"Pipistrellus pipistrellus",0.017,"Pipistrellus nathusii",0.005,2017-10-25 18:30:59,2017-10-25
1508952668433,0.663,0.975,"Pipistrellus nathusii",0.935,"Nyctalus leisleri",0.059,"Pipistrellus pipistrellus",0.005,2017-10-25 18:31:08,2017-10-25
1508953200395,1.116,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2017-10-25 18:40:00,2017-10-25
1508953200395,1.412,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2017-10-25 18:40:00,2017-10-25
1508953200395,1.315,0.995,"Pipistrellus pygmaeus",0.98,"Plecotus auritus",0.02,"Nyctalus leisleri",0,2017-10-25 18:40:00,2017-10-25
1508953200395,1.751,0.983,"Pipistrellus pygmaeus",0.624,"Nyctalus leisleri",0.337,"Pipistrellus pipistrellus",0.025,2017-10-25 18:40:00,2017-10-25
1508953200395,2.365,0.977,"Pipistrellus pygmaeus",0.998,"Nyctalus leisleri",0.002,"Pipistrellus pipistrellus",0,2017-10-25 18:40:00,2017-10-25
