"timestamp","call_time","prob_bat","c1","p1","c2","p2","c3","p3","datetime","date"
1509063935504,2.635,0.974,"Pipistrellus nathusii",0.951,"Pipistrellus pipistrellus",0.037,"Nyctalus leisleri",0.011,2017-10-27 01:25:35,2017-10-27
1509125341747,0.146,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.049,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.243,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.496,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.599,1,"Pipistrellus pygmaeus",0.999,"Nyctalus leisleri",0.001,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.696,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.409,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.884,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,1.051,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,0.792,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,1.142,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125341747,1.234,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Myotis brandtii",0,2017-10-27 18:29:01,2017-10-27
1509125341747,1.336,1,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:29:01,2017-10-27
1509125585396,0.173,0.994,"Pipistrellus pipistrellus",0.977,"Pipistrellus nathusii",0.019,"Nyctalus leisleri",0.004,2017-10-27 18:33:05,2017-10-27
1509125585396,0.076,1,"Pipistrellus nathusii",0.602,"Pipistrellus pipistrellus",0.398,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,0.335,1,"Pipistrellus nathusii",0.893,"Pipistrellus pipistrellus",0.106,"Pipistrellus pygmaeus",0,2017-10-27 18:33:05,2017-10-27
1509125585396,0.426,1,"Pipistrellus pipistrellus",0.987,"Pipistrellus nathusii",0.013,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,0.528,1,"Pipistrellus pipistrellus",0.821,"Pipistrellus nathusii",0.179,"Pipistrellus pygmaeus",0,2017-10-27 18:33:05,2017-10-27
1509125585396,0.696,1,"Pipistrellus pipistrellus",0.99,"Pipistrellus nathusii",0.01,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,0.895,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,0.792,1,"Pipistrellus pipistrellus",0.983,"Pipistrellus nathusii",0.017,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.068,1,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Pipistrellus pygmaeus",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.272,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.466,1,"Pipistrellus pipistrellus",0.889,"Pipistrellus nathusii",0.111,"Pipistrellus pygmaeus",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.374,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.169,1,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.562,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.859,1,"Pipistrellus nathusii",0.661,"Pipistrellus pipistrellus",0.339,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.762,1,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.659,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,2.171,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,2.063,0.988,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Myotis daubentonii",0,2017-10-27 18:33:05,2017-10-27
1509125585396,1.955,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,2.343,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:05,2017-10-27
1509125585396,2.554,0.997,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Pipistrellus pygmaeus",0,2017-10-27 18:33:05,2017-10-27
1509125585396,2.666,0.989,"Pipistrellus pipistrellus",0.994,"Pipistrellus nathusii",0.003,"Pipistrellus pygmaeus",0.001,2017-10-27 18:33:05,2017-10-27
1509125594437,2.758,0.985,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:33:14,2017-10-27
1509125594437,2.844,0.999,"Pipistrellus pygmaeus",1,"Nyctalus leisleri",0,"Pipistrellus pipistrellus",0,2017-10-27 18:33:14,2017-10-27
1509125603489,1.353,0.987,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,1.53,0.963,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,1.724,0.986,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,2.085,0.976,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,1.907,0.998,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,2.262,0.999,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2017-10-27 18:33:23,2017-10-27
1509125603489,2.451,0.993,"Pipistrellus pipistrellus",0.922,"Pipistrellus nathusii",0.077,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,2.63,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125603489,2.828,0.999,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:23,2017-10-27
1509125630546,0.016,0.981,"Pipistrellus pipistrellus",0.992,"Pipistrellus nathusii",0.008,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.357,0.996,"Pipistrellus pipistrellus",1,"Nyctalus leisleri",0,"Pipistrellus nathusii",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.124,1,"Pipistrellus nathusii",0.961,"Pipistrellus pipistrellus",0.039,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.227,1,"Pipistrellus pipistrellus",0.997,"Pipistrellus nathusii",0.003,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.55,0.999,"Pipistrellus pipistrellus",0.999,"Pipistrellus nathusii",0.001,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.642,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,1.122,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.943,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
1509125630546,0.824,1,"Pipistrellus pipistrellus",1,"Pipistrellus nathusii",0,"Nyctalus leisleri",0,2017-10-27 18:33:50,2017-10-27
